fg_id,part_id,qty_per,bom_level,part_primary_vendor_id
FG-02652,P-009669,8,1,V-01924
FG-02653,P-007740,1,1,V-02812
FG-02653,P-003914,3,1,V-00361
FG-02653,P-006397,5,1,V-00519
FG-02653,P-006731,9,1,V-00505
FG-02653,P-002276,8,1,V-00406
FG-02654,P-007516,2,1,V-02996
FG-02654,P-002173,9,1,V-03252
FG-02654,P-009392,5,1,V-00574
FG-02654,P-005288,9,1,V-02211
FG-02655,P-003986,3,1,V-00325
FG-02655,P-001181,9,1,V-04137
FG-02655,P-001016,8,1,V-01538
FG-02656,P-005763,8,1,V-00470
FG-02656,P-001854,5,1,V-03686
FG-02656,P-000830,3,1,V-03664
FG-02656,P-011981,1,1,V-00281
FG-02656,P-002051,7,1,V-00709
FG-02656,P-005601,8,1,V-01984
FG-02656,P-003061,5,1,V-00258
FG-02657,P-009375,7,1,V-00434
FG-02657,P-011181,11,1,V-00562
FG-02657,P-010038,10,1,V-03315
FG-02657,P-007144,10,1,V-00034
FG-02657,P-000528,5,1,V-01082
FG-02657,P-010320,5,1,V-03654
FG-02657,P-008532,3,1,V-00463
FG-02658,P-010042,5,1,V-00082
FG-02658,P-008850,5,1,V-02886
FG-02658,P-000744,4,1,V-00556
FG-02658,P-010884,9,1,V-02867
FG-02658,P-001998,8,1,V-00884
FG-02658,P-002202,7,1,V-00913
FG-02658,P-009484,11,1,V-00754
FG-02659,P-009147,12,1,V-00078
FG-02659,P-002332,5,1,V-00438
FG-02659,P-011849,12,1,V-01000
FG-02659,P-010023,8,1,V-01829
FG-02659,P-000924,4,1,V-00417
FG-02660,P-005777,4,1,V-01191
FG-02660,P-004015,7,1,V-00616
FG-02660,P-008309,4,1,V-02674
FG-02661,P-003553,12,1,V-01012
FG-02661,P-009627,11,1,V-00374
FG-02661,P-005820,4,1,V-00818
FG-02662,P-004337,12,1,V-00775
FG-02662,P-003770,10,1,V-00360
FG-02662,P-010755,2,1,V-00540
FG-02663,P-003216,10,1,V-02922
FG-02663,P-009354,4,1,V-00219
FG-02663,P-007129,7,1,V-00967
FG-02663,P-003900,2,1,V-00788
FG-02663,P-009030,8,1,V-03779
FG-02663,P-003672,9,1,V-01421
FG-02664,P-010202,3,1,V-01188
FG-02664,P-002570,2,1,V-01008
FG-02664,P-003490,8,1,V-00990
FG-02665,P-004386,5,1,V-00682
FG-02665,P-006304,3,1,V-00501
FG-02665,P-009389,4,1,V-00602
FG-02665,P-008102,8,1,V-00663
FG-02665,P-001032,5,1,V-00173
FG-02665,P-002573,6,1,V-00194
FG-02665,P-005715,6,1,V-00098
FG-02666,P-003850,12,1,V-01066
FG-02666,P-009037,5,1,V-00351
FG-02666,P-011079,9,1,V-00305
FG-02666,P-001067,2,1,V-00407
FG-02666,P-004404,9,1,V-00685
FG-02666,P-010003,2,1,V-00284
FG-02666,P-001520,12,1,V-03168
FG-02667,P-009857,2,1,V-03542
FG-02667,P-005379,3,1,V-02449
FG-02667,P-006435,4,1,V-00740
FG-02667,P-011947,5,1,V-03293
FG-02667,P-003400,12,1,V-00844
FG-02668,P-011396,11,1,V-00912
FG-02668,P-004072,8,1,V-00163
FG-02668,P-006012,6,1,V-00481
FG-02668,P-007708,1,1,V-00700
FG-02668,P-000384,9,1,V-00490
FG-02669,P-000304,10,1,V-01176
FG-02669,P-006526,8,1,V-00458
FG-02669,P-004506,4,1,V-00840
FG-02669,P-010845,12,1,V-00204
FG-02670,P-011985,5,1,V-00062
FG-02670,P-001947,4,1,V-00536
FG-02670,P-003992,2,1,V-03434
FG-02670,P-011619,4,1,V-01787
FG-02671,P-011683,6,1,V-02082
FG-02671,P-010064,5,1,V-02244
FG-02671,P-011318,3,1,V-00281
FG-02671,P-006148,10,1,V-00838
FG-02671,P-002789,1,1,V-01022
FG-02671,P-010835,6,1,V-00524
FG-02671,P-004729,3,1,V-00319
FG-02672,P-008604,6,1,V-03087
FG-02672,P-006918,8,1,V-00434
FG-02672,P-002007,3,1,V-00681
FG-02673,P-010763,9,1,V-00996
FG-02673,P-001559,4,1,V-00509
FG-02673,P-001178,5,1,V-00581
FG-02673,P-006118,5,1,V-00131
FG-02673,P-003844,4,1,V-00059
FG-02674,P-009769,10,1,V-00033
FG-02674,P-004770,4,1,V-00007
FG-02674,P-001469,9,1,V-01311
FG-02674,P-007161,6,1,V-01115
FG-02674,P-007215,5,1,V-00711
FG-02674,P-009318,1,1,V-01032
FG-02675,P-006008,9,1,V-01054
FG-02675,P-005353,6,1,V-01087
FG-02675,P-003494,9,1,V-03917
FG-02675,P-005941,6,1,V-00491
FG-02676,P-008960,3,1,V-00375
FG-02676,P-001239,11,1,V-01216
FG-02676,P-006906,4,1,V-00321
FG-02676,P-002729,11,1,V-01095
FG-02676,P-003102,4,1,V-00936
FG-02677,P-008545,1,1,V-01396
FG-02677,P-008546,6,1,V-01125
FG-02677,P-003614,4,1,V-00495
FG-02677,P-009152,1,1,V-03595
FG-02677,P-001419,2,1,V-00590
FG-02677,P-011402,2,1,V-00751
FG-02677,P-008480,6,1,V-04250
FG-02678,P-002220,8,1,V-00788
FG-02678,P-000522,6,1,V-00172
FG-02678,P-003244,1,1,V-00951
FG-02678,P-005301,1,1,V-01126
FG-02678,P-009606,7,1,V-01842
FG-02678,P-008419,8,1,V-00684
FG-02678,P-001041,11,1,V-00867
FG-02679,P-001578,9,1,V-04205
FG-02679,P-004519,4,1,V-00376
FG-02679,P-001567,8,1,V-00899
FG-02679,P-001231,10,1,V-00944
FG-02679,P-009420,6,1,V-00392
FG-02679,P-010023,6,1,V-01829
FG-02680,P-008441,7,1,V-02992
FG-02680,P-004922,12,1,V-00876
FG-02680,P-010738,5,1,V-02677
FG-02680,P-005978,10,1,V-00344
FG-02680,P-001244,7,1,V-01693
FG-02680,P-006848,4,1,V-00077
FG-02681,P-010643,2,1,V-03224
FG-02681,P-003395,2,1,V-01580
FG-02681,P-005224,4,1,V-00839
FG-02681,P-006876,9,1,V-03847
FG-02681,P-010457,2,1,V-02089
FG-02681,P-004955,4,1,V-00983
FG-02681,P-006280,3,1,V-00722
FG-02682,P-004848,1,1,V-00701
FG-02682,P-001072,7,1,V-01818
FG-02682,P-009768,10,1,V-00922
FG-02682,P-010265,7,1,V-01768
FG-02682,P-006213,6,1,V-00684
FG-02683,P-011937,7,1,V-00330
FG-02683,P-007115,3,1,V-00797
FG-02683,P-008703,6,1,V-01158
FG-02683,P-008342,10,1,V-01095
FG-02683,P-004987,4,1,V-00412
FG-02684,P-005857,8,1,V-01091
FG-02684,P-009200,9,1,V-00853
FG-02684,P-009702,6,1,V-00876
FG-02684,P-005995,8,1,V-04031
FG-02684,P-011841,6,1,V-00739
FG-02684,P-009927,1,1,V-00007
FG-02685,P-001281,12,1,V-00961
FG-02685,P-007880,12,1,V-00647
FG-02685,P-002971,12,1,V-00197
FG-02686,P-003003,10,1,V-00168
FG-02686,P-003773,3,1,V-00166
FG-02686,P-009083,8,1,V-02896
FG-02686,P-011697,7,1,V-00796
FG-02686,P-002673,10,1,V-00631
FG-02687,P-001436,7,1,V-03992
FG-02687,P-001512,6,1,V-00460
FG-02687,P-008779,7,1,V-01126
FG-02688,P-002582,2,1,V-01180
FG-02688,P-000503,1,1,V-00038
FG-02688,P-002423,4,1,V-03641
FG-02689,P-008763,6,1,V-00045
FG-02689,P-002379,8,1,V-03988
FG-02689,P-007212,2,1,V-00036
FG-02689,P-001180,7,1,V-00030
FG-02689,P-010813,5,1,V-00532
FG-02689,P-001401,12,1,V-03693
FG-02689,P-005419,4,1,V-00740
FG-02690,P-006213,7,1,V-00684
FG-02690,P-011873,2,1,V-02005
FG-02690,P-007804,8,1,V-01891
FG-02690,P-004958,4,1,V-00006
FG-02690,P-006752,7,1,V-00927
FG-02690,P-009305,4,1,V-00646
FG-02690,P-005739,12,1,V-00872
FG-02691,P-010546,8,1,V-01176
FG-02691,P-001480,1,1,V-00974
FG-02691,P-009133,9,1,V-03084
FG-02691,P-009285,11,1,V-00344
FG-02691,P-007803,10,1,V-00061
FG-02692,P-010854,10,1,V-00537
FG-02692,P-010099,11,1,V-00644
FG-02692,P-010418,3,1,V-02443
FG-02692,P-004267,8,1,V-01559
FG-02692,P-010611,4,1,V-00482
FG-02692,P-008532,6,1,V-00463
FG-02692,P-002172,12,1,V-00454
FG-02693,P-005112,9,1,V-03612
FG-02693,P-002886,10,1,V-00592
FG-02693,P-006424,11,1,V-00098
FG-02693,P-010802,2,1,V-00179
FG-02694,P-005923,10,1,V-01263
FG-02694,P-009434,9,1,V-00396
FG-02694,P-010880,9,1,V-00625
FG-02694,P-009097,8,1,V-00892
FG-02694,P-002684,4,1,V-00252
FG-02695,P-010079,6,1,V-00177
FG-02695,P-007964,12,1,V-00820
FG-02695,P-001019,7,1,V-01964
FG-02695,P-006678,7,1,V-02676
FG-02695,P-008243,4,1,V-00932
FG-02695,P-010498,4,1,V-00429
FG-02695,P-010178,8,1,V-00074
FG-02696,P-008586,12,1,V-00187
FG-02696,P-004083,4,1,V-03836
FG-02696,P-008408,10,1,V-03915
FG-02696,P-000590,11,1,V-02035
FG-02696,P-003900,3,1,V-00788
FG-02697,P-003790,3,1,V-00428
FG-02697,P-009069,11,1,V-00188
FG-02697,P-004307,8,1,V-02547
FG-02698,P-005502,6,1,V-00787
FG-02698,P-003163,11,1,V-00465
FG-02698,P-004138,9,1,V-00048
FG-02698,P-008410,3,1,V-00681
FG-02698,P-001835,6,1,V-00087
FG-02698,P-011788,10,1,V-00042
FG-02699,P-004161,6,1,V-00323
FG-02699,P-011531,2,1,V-00286
FG-02699,P-000324,2,1,V-02938
FG-02699,P-001635,10,1,V-00645
FG-02699,P-010102,8,1,V-00095
FG-02700,P-010359,10,1,V-00830
FG-02700,P-010619,12,1,V-01779
FG-02700,P-008417,3,1,V-00628
FG-02700,P-002949,9,1,V-00522
FG-02700,P-006182,9,1,V-00960
FG-02700,P-006973,3,1,V-02787
FG-02701,P-010163,9,1,V-00420
FG-02701,P-008817,3,1,V-00551
FG-02701,P-006825,1,1,V-00542
FG-02701,P-002290,7,1,V-00489
FG-02701,P-008436,6,1,V-00891
FG-02702,P-010146,9,1,V-00442
FG-02702,P-011126,5,1,V-00548
FG-02702,P-003882,6,1,V-03517
FG-02702,P-008278,7,1,V-00731
FG-02703,P-000602,10,1,V-04131
FG-02703,P-000783,8,1,V-00711
FG-02703,P-011120,2,1,V-00855
FG-02704,P-010228,4,1,V-00825
FG-02704,P-011232,12,1,V-03849
FG-02704,P-008306,2,1,V-03041
FG-02704,P-008671,7,1,V-00408
FG-02704,P-010665,6,1,V-00882
FG-02704,P-001281,2,1,V-00961
FG-02704,P-011754,2,1,V-00379
FG-02705,P-003790,10,1,V-00428
FG-02705,P-001469,2,1,V-01311
FG-02705,P-010949,3,1,V-01019
FG-02705,P-009380,7,1,V-00516
FG-02705,P-007611,5,1,V-00516
FG-02706,P-010132,10,1,V-01024
FG-02706,P-008677,1,1,V-00232
FG-02706,P-010502,3,1,V-00653
FG-02707,P-000887,11,1,V-00895
FG-02707,P-004810,7,1,V-01028
FG-02707,P-000044,12,1,V-01703
FG-02708,P-005230,8,1,V-00671
FG-02708,P-000191,7,1,V-01345
FG-02708,P-003496,10,1,V-00286
FG-02708,P-006863,4,1,V-02030
FG-02708,P-005902,9,1,V-00525
FG-02708,P-002763,7,1,V-00853
FG-02708,P-006070,12,1,V-01118
FG-02709,P-010391,2,1,V-00126
FG-02709,P-008471,2,1,V-00629
FG-02709,P-011468,6,1,V-00612
FG-02709,P-010650,8,1,V-00121
FG-02709,P-011517,5,1,V-00831
FG-02709,P-009209,8,1,V-04276
FG-02709,P-005282,5,1,V-00220
FG-02710,P-002621,8,1,V-01748
FG-02710,P-001817,3,1,V-00487
FG-02710,P-007231,8,1,V-02402
FG-02710,P-002858,6,1,V-00655
FG-02710,P-003633,11,1,V-03114
FG-02710,P-000994,11,1,V-00365
FG-02710,P-006504,7,1,V-00773
FG-02711,P-003993,5,1,V-00829
FG-02711,P-009326,12,1,V-00149
FG-02711,P-008006,11,1,V-01163
FG-02712,P-005303,4,1,V-00933
FG-02712,P-007477,9,1,V-00056
FG-02712,P-003291,12,1,V-02764
FG-02712,P-009667,6,1,V-00082
FG-02713,P-003614,5,1,V-00495
FG-02713,P-006067,4,1,V-00371
FG-02713,P-007361,10,1,V-00227
FG-02713,P-003070,9,1,V-00711
FG-02713,P-008356,5,1,V-00345
FG-02713,P-001444,1,1,V-00134
FG-02713,P-000016,10,1,V-01010
FG-02714,P-005620,4,1,V-00658
FG-02714,P-004964,9,1,V-01163
FG-02714,P-002758,5,1,V-00494
FG-02714,P-001700,10,1,V-00725
FG-02714,P-004493,11,1,V-01375
FG-02714,P-007642,3,1,V-00700
FG-02714,P-008714,4,1,V-00329
FG-02715,P-002687,1,1,V-00172
FG-02715,P-001695,11,1,V-04086
FG-02715,P-011552,12,1,V-02875
FG-02715,P-006871,8,1,V-00492
FG-02715,P-007368,12,1,V-04214
FG-02715,P-006895,12,1,V-03611
FG-02716,P-005341,4,1,V-02522
FG-02716,P-003687,12,1,V-02873
FG-02716,P-010839,6,1,V-02311
FG-02717,P-008601,6,1,V-02896
FG-02717,P-007204,5,1,V-00871
FG-02717,P-000527,4,1,V-00958
FG-02718,P-007810,8,1,V-00538
FG-02718,P-002646,12,1,V-00861
FG-02718,P-005042,3,1,V-00617
FG-02718,P-010980,4,1,V-01655
FG-02718,P-002869,3,1,V-03492
FG-02718,P-004267,4,1,V-01559
FG-02719,P-009138,2,1,V-03873
FG-02719,P-010107,5,1,V-00355
FG-02719,P-006964,8,1,V-00685
FG-02720,P-000283,8,1,V-01525
FG-02720,P-003995,7,1,V-02006
FG-02720,P-009389,9,1,V-00602
FG-02720,P-010798,6,1,V-00101
FG-02720,P-009926,1,1,V-00394
FG-02720,P-003430,9,1,V-01345
FG-02721,P-004663,9,1,V-00272
FG-02721,P-005446,3,1,V-00717
FG-02721,P-004792,8,1,V-00234
FG-02722,P-007828,4,1,V-00989
FG-02722,P-006691,5,1,V-01056
FG-02722,P-006490,10,1,V-00141
FG-02722,P-011176,11,1,V-00235
FG-02722,P-004768,1,1,V-02491
FG-02722,P-006325,6,1,V-00997
FG-02723,P-004290,5,1,V-02389
FG-02723,P-004395,2,1,V-00607
FG-02723,P-003198,12,1,V-04109
FG-02723,P-005160,1,1,V-00358
FG-02723,P-007480,11,1,V-01046
FG-02724,P-004433,1,1,V-02597
FG-02724,P-005239,10,1,V-00724
FG-02724,P-001264,2,1,V-00403
FG-02724,P-011897,8,1,V-00279
FG-02725,P-011194,8,1,V-01283
FG-02725,P-008611,1,1,V-00326
FG-02725,P-010255,12,1,V-01010
FG-02726,P-001992,7,1,V-01082
FG-02726,P-005604,3,1,V-00822
FG-02726,P-007408,1,1,V-00823
FG-02726,P-005661,12,1,V-00968
FG-02726,P-010946,10,1,V-00948
FG-02726,P-009921,6,1,V-01384
FG-02727,P-007844,6,1,V-03120
FG-02727,P-006722,9,1,V-00180
FG-02727,P-005650,5,1,V-04075
FG-02727,P-002274,10,1,V-00824
FG-02727,P-003921,5,1,V-02356
FG-02728,P-008702,8,1,V-00611
FG-02728,P-005718,9,1,V-00279
FG-02728,P-000290,1,1,V-00808
FG-02728,P-003570,1,1,V-00577
FG-02728,P-000745,6,1,V-02429
FG-02729,P-010393,3,1,V-00536
FG-02729,P-001452,8,1,V-03973
FG-02729,P-006270,9,1,V-01012
FG-02729,P-005879,10,1,V-01361
FG-02730,P-011029,1,1,V-03432
FG-02730,P-000778,4,1,V-02163
FG-02730,P-005280,11,1,V-00665
FG-02730,P-007846,7,1,V-01199
FG-02730,P-005704,7,1,V-00541
FG-02730,P-000047,7,1,V-00842
FG-02730,P-011943,9,1,V-04216
FG-02731,P-002079,10,1,V-00910
FG-02731,P-006623,12,1,V-00011
FG-02731,P-002535,10,1,V-01258
FG-02732,P-001406,1,1,V-00575
FG-02732,P-005937,8,1,V-00285
FG-02732,P-006082,4,1,V-00924
FG-02733,P-002684,12,1,V-00252
FG-02733,P-004119,11,1,V-00417
FG-02733,P-007906,7,1,V-00658
FG-02733,P-009301,2,1,V-01055
FG-02733,P-008095,2,1,V-00667
FG-02733,P-007383,11,1,V-00748
FG-02733,P-007397,9,1,V-02462
FG-02734,P-006500,4,1,V-00697
FG-02734,P-005675,2,1,V-04012
FG-02734,P-011533,7,1,V-02767
FG-02734,P-004573,2,1,V-00417
FG-02734,P-006240,8,1,V-00647
FG-02735,P-002986,3,1,V-00231
FG-02735,P-011261,9,1,V-01121
FG-02735,P-007652,10,1,V-01360
FG-02735,P-008405,7,1,V-00396
FG-02735,P-011265,2,1,V-00293
FG-02735,P-005592,2,1,V-01066
FG-02736,P-009285,7,1,V-00344
FG-02736,P-010245,4,1,V-00934
FG-02736,P-004734,2,1,V-00131
FG-02737,P-001649,9,1,V-00573
FG-02737,P-000294,5,1,V-00048
FG-02737,P-002418,12,1,V-00284
FG-02738,P-000745,4,1,V-02429
FG-02738,P-006528,11,1,V-02163
FG-02738,P-004539,12,1,V-01161
FG-02739,P-001752,4,1,V-00670
FG-02739,P-002461,3,1,V-00297
FG-02739,P-004481,7,1,V-02407
FG-02739,P-001726,8,1,V-00630
FG-02739,P-004686,3,1,V-01643
FG-02739,P-011687,9,1,V-01426
FG-02739,P-005635,7,1,V-01200
FG-02740,P-011062,2,1,V-00205
FG-02740,P-002811,4,1,V-00025
FG-02740,P-009532,8,1,V-00773
FG-02741,P-002946,6,1,V-03491
FG-02741,P-006835,10,1,V-00266
FG-02741,P-000927,8,1,V-01178
FG-02741,P-003208,7,1,V-00601
FG-02741,P-006336,4,1,V-00494
FG-02742,P-002686,9,1,V-03632
FG-02742,P-002564,6,1,V-01875
FG-02742,P-011649,10,1,V-01004
FG-02742,P-002827,5,1,V-01556
FG-02742,P-004323,8,1,V-00995
FG-02742,P-006381,8,1,V-03143
FG-02743,P-007904,12,1,V-00898
FG-02743,P-000667,4,1,V-00025
FG-02743,P-000060,9,1,V-00354
FG-02743,P-004987,11,1,V-00412
FG-02744,P-003021,1,1,V-02921
FG-02744,P-005643,4,1,V-02323
FG-02744,P-009582,5,1,V-01074
FG-02744,P-003529,2,1,V-00092
FG-02744,P-000694,9,1,V-00734
FG-02745,P-010683,6,1,V-00364
FG-02745,P-011392,11,1,V-00348
FG-02745,P-002773,12,1,V-01728
FG-02746,P-005489,1,1,V-00310
FG-02746,P-002919,7,1,V-00751
FG-02746,P-006568,4,1,V-00461
FG-02746,P-007733,12,1,V-01761
FG-02746,P-011483,6,1,V-00397
FG-02747,P-006102,12,1,V-03961
FG-02747,P-011302,1,1,V-00393
FG-02747,P-010385,4,1,V-01157
FG-02747,P-005886,6,1,V-01822
FG-02747,P-000364,3,1,V-00345
FG-02748,P-004239,9,1,V-00764
FG-02748,P-011092,11,1,V-00904
FG-02748,P-004298,8,1,V-00056
FG-02748,P-002795,1,1,V-00086
FG-02748,P-010175,6,1,V-02539
FG-02748,P-005784,10,1,V-00532
FG-02748,P-001502,1,1,V-00680
FG-02749,P-004925,8,1,V-00879
FG-02749,P-005244,7,1,V-00559
FG-02749,P-010919,7,1,V-00562
FG-02749,P-009459,8,1,V-00601
FG-02750,P-008321,3,1,V-01122
FG-02750,P-008001,10,1,V-00730
FG-02750,P-003738,6,1,V-01067
FG-02750,P-001903,10,1,V-01103
FG-02751,P-007673,12,1,V-02696
FG-02751,P-007895,5,1,V-00930
FG-02751,P-010677,11,1,V-00265
FG-02751,P-002489,2,1,V-00866
FG-02751,P-007194,8,1,V-04067
FG-02751,P-000551,10,1,V-01122
FG-02751,P-011548,3,1,V-02957
FG-02752,P-000546,7,1,V-01158
FG-02752,P-000515,11,1,V-00328
FG-02752,P-007530,11,1,V-00998
FG-02753,P-004855,3,1,V-00450
FG-02753,P-003507,2,1,V-00396
FG-02753,P-000061,5,1,V-00127
FG-02753,P-011766,8,1,V-03092
FG-02754,P-009825,3,1,V-00419
FG-02754,P-009506,8,1,V-00160
FG-02754,P-008303,2,1,V-01450
FG-02754,P-007460,3,1,V-02890
FG-02754,P-011483,10,1,V-00397
FG-02754,P-004490,10,1,V-02696
FG-02754,P-002582,9,1,V-01180
FG-02755,P-006470,11,1,V-00185
FG-02755,P-009427,5,1,V-01289
FG-02755,P-010519,1,1,V-03875
FG-02755,P-003220,9,1,V-00181
FG-02755,P-010456,7,1,V-00027
FG-02755,P-005572,5,1,V-00238
FG-02755,P-006790,1,1,V-00958
FG-02756,P-006190,8,1,V-01126
FG-02756,P-001521,6,1,V-00433
FG-02756,P-009618,2,1,V-03007
FG-02756,P-003278,5,1,V-00686
FG-02757,P-011105,9,1,V-01093
FG-02757,P-011821,4,1,V-00759
FG-02757,P-004865,8,1,V-03237
FG-02757,P-010193,11,1,V-00725
FG-02758,P-004372,5,1,V-02524
FG-02758,P-011122,9,1,V-00166
FG-02758,P-010113,1,1,V-00298
FG-02758,P-002852,1,1,V-00110
FG-02758,P-010845,12,1,V-00204
FG-02758,P-005477,7,1,V-00973
FG-02759,P-004802,2,1,V-00599
FG-02759,P-011475,3,1,V-00203
FG-02759,P-011456,1,1,V-01259
FG-02760,P-011639,6,1,V-00791
FG-02760,P-008546,6,1,V-01125
FG-02760,P-009249,5,1,V-00710
FG-02760,P-002281,2,1,V-00300
FG-02760,P-008554,2,1,V-03702
FG-02760,P-010307,4,1,V-00853
FG-02761,P-010043,12,1,V-03456
FG-02761,P-002151,2,1,V-00875
FG-02761,P-002783,6,1,V-01004
FG-02761,P-007078,5,1,V-01032
FG-02761,P-002175,7,1,V-01144
FG-02762,P-003091,5,1,V-00886
FG-02762,P-001916,5,1,V-00949
FG-02762,P-000890,11,1,V-02649
FG-02762,P-004790,1,1,V-00330
FG-02762,P-005362,11,1,V-00394
FG-02762,P-005943,6,1,V-01291
FG-02763,P-010962,2,1,V-00191
FG-02763,P-008659,5,1,V-01144
FG-02763,P-008481,2,1,V-00018
FG-02763,P-003324,2,1,V-03937
FG-02763,P-004340,4,1,V-01788
FG-02764,P-009164,6,1,V-00062
FG-02764,P-009745,7,1,V-02614
FG-02764,P-003490,5,1,V-00990
FG-02764,P-011875,4,1,V-00599
FG-02765,P-009857,12,1,V-03542
FG-02765,P-003404,4,1,V-00090
FG-02765,P-010616,4,1,V-01018
FG-02766,P-002363,1,1,V-00635
FG-02766,P-003956,12,1,V-00705
FG-02766,P-008967,10,1,V-02083
FG-02767,P-007311,10,1,V-00561
FG-02767,P-010447,6,1,V-00449
FG-02767,P-002557,12,1,V-01015
FG-02767,P-006914,7,1,V-00529
FG-02768,P-003938,4,1,V-02766
FG-02768,P-007662,4,1,V-00350
FG-02768,P-011274,11,1,V-00228
FG-02768,P-004726,6,1,V-00864
FG-02769,P-004333,2,1,V-01048
FG-02769,P-000991,2,1,V-00366
FG-02769,P-000984,11,1,V-00609
FG-02769,P-006896,7,1,V-00267
FG-02770,P-009915,3,1,V-00581
FG-02770,P-010127,12,1,V-00655
FG-02770,P-002753,11,1,V-00158
FG-02771,P-003047,11,1,V-00428
FG-02771,P-007830,12,1,V-01171
FG-02771,P-007711,1,1,V-02512
FG-02771,P-005560,4,1,V-00609
FG-02771,P-011133,4,1,V-00419
FG-02771,P-009492,10,1,V-01036
FG-02772,P-006422,9,1,V-00484
FG-02772,P-011371,1,1,V-03226
FG-02772,P-010396,12,1,V-04240
FG-02773,P-001869,2,1,V-00335
FG-02773,P-009992,8,1,V-00202
FG-02773,P-008975,7,1,V-00735
FG-02773,P-001729,8,1,V-03790
FG-02774,P-005477,3,1,V-00973
FG-02774,P-009907,9,1,V-00419
FG-02774,P-001800,1,1,V-03010
FG-02774,P-004062,3,1,V-00603
FG-02774,P-009666,2,1,V-00828
FG-02774,P-001082,5,1,V-00311
FG-02775,P-001620,3,1,V-00152
FG-02775,P-002916,5,1,V-00307
FG-02775,P-004871,3,1,V-04074
FG-02776,P-008795,2,1,V-03996
FG-02776,P-011141,4,1,V-02496
FG-02776,P-007231,1,1,V-02402
FG-02777,P-009800,1,1,V-00598
FG-02777,P-009659,10,1,V-01160
FG-02777,P-011584,11,1,V-00870
FG-02777,P-011354,8,1,V-00064
FG-02777,P-005528,3,1,V-00877
FG-02778,P-011638,7,1,V-00425
FG-02778,P-005541,12,1,V-00885
FG-02778,P-008904,5,1,V-00537
FG-02778,P-002215,12,1,V-02520
FG-02778,P-011281,11,1,V-00939
FG-02778,P-002207,6,1,V-00604
FG-02779,P-000574,10,1,V-03501
FG-02779,P-006216,3,1,V-02133
FG-02779,P-002288,8,1,V-00618
FG-02779,P-007125,10,1,V-01020
FG-02779,P-007748,9,1,V-00291
FG-02779,P-009373,4,1,V-00523
FG-02780,P-005563,2,1,V-00492
FG-02780,P-006157,11,1,V-00491
FG-02780,P-008508,10,1,V-00016
FG-02781,P-003722,6,1,V-00009
FG-02781,P-007176,4,1,V-02637
FG-02781,P-006399,11,1,V-01054
FG-02781,P-003500,7,1,V-00403
FG-02782,P-003318,5,1,V-00684
FG-02782,P-006974,9,1,V-01112
FG-02782,P-006002,1,1,V-03239
FG-02782,P-005265,1,1,V-00736
FG-02783,P-000296,4,1,V-01864
FG-02783,P-004885,1,1,V-00458
FG-02783,P-000180,12,1,V-04092
FG-02783,P-011963,7,1,V-01897
FG-02784,P-005872,7,1,V-02007
FG-02784,P-006231,6,1,V-01006
FG-02784,P-004227,9,1,V-01086
FG-02784,P-010595,12,1,V-04208
FG-02785,P-001337,4,1,V-00154
FG-02785,P-005873,9,1,V-01074
FG-02785,P-001168,4,1,V-01968
FG-02785,P-005058,1,1,V-00529
FG-02785,P-002009,11,1,V-01224
FG-02786,P-009295,8,1,V-00664
FG-02786,P-000455,1,1,V-00170
FG-02786,P-004453,1,1,V-01994
FG-02786,P-004150,11,1,V-02286
FG-02786,P-011800,1,1,V-00369
FG-02787,P-010625,10,1,V-00388
FG-02787,P-006305,2,1,V-00154
FG-02787,P-007759,9,1,V-02402
FG-02787,P-006306,7,1,V-01033
FG-02787,P-011871,11,1,V-03397
FG-02788,P-005493,5,1,V-01074
FG-02788,P-004478,7,1,V-00483
FG-02788,P-011817,5,1,V-01438
FG-02789,P-008423,3,1,V-00206
FG-02789,P-008569,10,1,V-01063
FG-02789,P-002589,7,1,V-00773
FG-02789,P-004345,5,1,V-00500
FG-02789,P-002915,1,1,V-00900
FG-02789,P-011754,4,1,V-00379
FG-02789,P-004654,1,1,V-00519
FG-02790,P-010349,12,1,V-02713
FG-02790,P-004059,4,1,V-03589
FG-02790,P-007184,12,1,V-03256
FG-02790,P-000299,11,1,V-01019
FG-02790,P-001218,8,1,V-00244
FG-02790,P-006280,1,1,V-00722
FG-02791,P-000404,5,1,V-03255
FG-02791,P-010058,11,1,V-00267
FG-02791,P-011011,6,1,V-01197
FG-02791,P-001006,10,1,V-00284
FG-02792,P-010174,1,1,V-03731
FG-02792,P-005318,6,1,V-03455
FG-02792,P-003877,7,1,V-02240
FG-02792,P-002290,3,1,V-00489
FG-02792,P-011906,3,1,V-00779
FG-02793,P-004673,7,1,V-02275
FG-02793,P-002667,9,1,V-00021
FG-02793,P-010443,6,1,V-00509
FG-02793,P-010063,4,1,V-02357
FG-02793,P-011532,6,1,V-02035
FG-02793,P-000881,7,1,V-01563
FG-02794,P-008904,10,1,V-00537
FG-02794,P-005109,9,1,V-03750
FG-02794,P-011592,2,1,V-03453
FG-02795,P-009313,10,1,V-00458
FG-02795,P-001685,6,1,V-00447
FG-02795,P-000152,6,1,V-00219
FG-02795,P-000610,11,1,V-03964
FG-02795,P-008604,5,1,V-03087
FG-02796,P-005977,6,1,V-01693
FG-02796,P-006688,1,1,V-00307
FG-02796,P-005380,6,1,V-01026
FG-02796,P-009867,5,1,V-00357
