plant_id,part_id,on_hand_qty,days_cover,in_transit_qty,safety_stock_qty,as_of_date
PL-20,P-000515,15296,34,11331,214,2026-09-15
PL-19,P-004230,29940,37,16170,70,2026-09-15
PL-05,P-007483,26312,24,9304,1373,2026-09-15
PL-04,P-000392,24026,37,6614,368,2026-09-15
PL-19,P-002561,33079,7,8259,1382,2026-09-15
PL-13,P-011950,6195,20,17326,686,2026-09-15
PL-20,P-003328,12113,35,846,960,2026-09-15
PL-18,P-001111,38181,39,14284,109,2026-09-15
PL-12,P-000153,28964,6,7781,196,2026-09-15
PL-05,P-002985,36822,38,2618,1308,2026-09-15
PL-06,P-003800,33075,21,14588,613,2026-09-15
PL-09,P-004990,37080,17,15503,1758,2026-09-15
PL-13,P-009898,17528,13,17917,870,2026-09-15
PL-19,P-002521,18356,6,5474,1092,2026-09-15
PL-07,P-009823,13046,9,11266,679,2026-09-15
PL-10,P-007938,8519,13,1265,137,2026-09-15
PL-03,P-000557,35626,32,14449,210,2026-09-15
PL-07,P-008942,29991,32,15755,593,2026-09-15
PL-14,P-009102,37181,38,3669,947,2026-09-15
PL-03,P-007404,22283,7,5115,944,2026-09-15
PL-17,P-005987,38563,36,17528,558,2026-09-15
PL-10,P-008704,5358,7,3766,447,2026-09-15
PL-17,P-005449,34351,29,16807,1241,2026-09-15
PL-06,P-002639,38182,36,6219,64,2026-09-15
PL-14,P-004841,28763,38,16401,650,2026-09-15
PL-15,P-003976,16839,3,17400,219,2026-09-15
PL-11,P-006842,12079,38,4195,1838,2026-09-15
PL-16,P-007699,6608,28,13566,483,2026-09-15
PL-18,P-011010,16948,40,12274,785,2026-09-15
PL-11,P-005019,12348,1,10386,1366,2026-09-15
PL-18,P-008258,3951,6,8280,1579,2026-09-15
PL-03,P-005207,21580,6,7291,802,2026-09-15
PL-06,P-002818,15801,24,17283,329,2026-09-15
PL-02,P-011318,4641,35,13689,1965,2026-09-15
PL-06,P-005234,9543,16,6981,205,2026-09-15
PL-10,P-008858,6286,19,7128,313,2026-09-15
PL-16,P-002971,26145,34,9608,150,2026-09-15
PL-13,P-005467,33104,10,2014,1028,2026-09-15
PL-06,P-002190,6841,5,4356,1807,2026-09-15
PL-20,P-006677,11135,2,15976,459,2026-09-15
PL-11,P-009249,15611,4,6696,271,2026-09-15
PL-10,P-007802,18055,24,13448,654,2026-09-15
PL-01,P-003502,37166,27,5396,1161,2026-09-15
PL-03,P-001031,4303,17,606,101,2026-09-15
PL-18,P-003952,9812,14,4624,1239,2026-09-15
PL-08,P-011781,27537,21,213,902,2026-09-15
PL-18,P-011319,2587,15,943,277,2026-09-15
PL-19,P-001379,34777,33,17485,320,2026-09-15
PL-03,P-006095,16011,39,17573,674,2026-09-15
PL-20,P-004120,36621,31,4566,365,2026-09-15
PL-05,P-006135,15857,4,16732,368,2026-09-15
PL-19,P-005788,7905,38,15718,562,2026-09-15
PL-04,P-010356,19299,37,1434,476,2026-09-15
PL-14,P-009674,19192,41,11796,711,2026-09-15
PL-19,P-006107,22823,25,10559,62,2026-09-15
PL-20,P-007184,33442,2,1127,1588,2026-09-15
PL-19,P-004767,11262,6,3547,340,2026-09-15
PL-18,P-005069,12261,28,2371,565,2026-09-15
PL-16,P-001131,17352,39,13577,1054,2026-09-15
PL-16,P-000365,26096,37,3456,320,2026-09-15
PL-15,P-007162,11155,34,16544,796,2026-09-15
PL-09,P-001088,32747,11,5199,716,2026-09-15
PL-11,P-001654,8754,5,11709,209,2026-09-15
PL-04,P-001756,38575,19,8684,932,2026-09-15
PL-18,P-000374,39573,16,4337,1616,2026-09-15
PL-11,P-005800,6782,40,8008,694,2026-09-15
PL-18,P-010251,21703,33,17195,303,2026-09-15
PL-15,P-009918,7135,10,480,362,2026-09-15
PL-04,P-006174,4621,13,10224,439,2026-09-15
PL-13,P-000446,31510,39,12866,166,2026-09-15
PL-03,P-011944,8657,28,6259,1434,2026-09-15
PL-08,P-002804,29628,17,2779,390,2026-09-15
PL-01,P-009974,20594,13,5114,1430,2026-09-15
PL-04,P-000070,9374,20,2809,1538,2026-09-15
PL-02,P-007269,34783,22,10900,413,2026-09-15
PL-10,P-007769,16044,35,15477,524,2026-09-15
PL-06,P-000267,39137,1,15890,1490,2026-09-15
PL-03,P-006903,14924,13,17614,527,2026-09-15
PL-18,P-004099,15377,37,4811,84,2026-09-15
PL-06,P-004327,31563,21,5259,112,2026-09-15
PL-05,P-002825,32925,19,11880,170,2026-09-15
PL-03,P-000493,34108,30,14672,1042,2026-09-15
PL-18,P-004217,5786,35,15427,146,2026-09-15
PL-15,P-007658,12097,31,5544,446,2026-09-15
PL-02,P-001644,11833,31,17473,1462,2026-09-15
PL-15,P-000593,36067,0,1012,440,2026-09-15
PL-01,P-008629,3831,4,12081,278,2026-09-15
PL-08,P-008869,12345,27,1565,1033,2026-09-15
PL-10,P-010636,31608,33,840,765,2026-09-15
PL-08,P-010787,17437,36,4432,862,2026-09-15
PL-06,P-005642,24727,39,2311,333,2026-09-15
PL-13,P-011996,26331,20,14562,836,2026-09-15
PL-12,P-008079,35040,3,6798,51,2026-09-15
PL-02,P-010880,19144,37,9760,73,2026-09-15
PL-12,P-001679,8505,4,12268,1156,2026-09-15
PL-15,P-011767,20453,10,7110,109,2026-09-15
PL-07,P-009811,5633,20,11782,573,2026-09-15
PL-19,P-010025,35700,0,4242,981,2026-09-15
PL-20,P-010852,39939,10,5263,429,2026-09-15
PL-07,P-008108,19036,5,5568,381,2026-09-15
PL-01,P-005173,33781,7,4958,1254,2026-09-15
PL-12,P-004610,16998,13,6056,220,2026-09-15
PL-08,P-003282,957,31,8434,208,2026-09-15
PL-03,P-009400,2370,15,7652,1074,2026-09-15
PL-08,P-007706,15434,25,7448,1516,2026-09-15
PL-08,P-008887,2615,17,3943,505,2026-09-15
PL-01,P-004166,15576,7,15540,893,2026-09-15
PL-04,P-000489,17263,25,17136,322,2026-09-15
PL-11,P-004599,23275,17,11688,320,2026-09-15
PL-07,P-002359,28604,18,5975,1251,2026-09-15
PL-20,P-007605,7314,23,7876,731,2026-09-15
PL-20,P-007441,20087,42,7671,104,2026-09-15
PL-14,P-008877,30389,30,2908,1326,2026-09-15
PL-01,P-009908,6788,25,17439,567,2026-09-15
PL-03,P-005166,9115,29,3322,1405,2026-09-15
PL-11,P-007051,12321,30,13743,1131,2026-09-15
PL-04,P-010355,26436,1,8740,576,2026-09-15
PL-03,P-002682,16566,9,1845,957,2026-09-15
PL-13,P-009206,25774,25,7504,185,2026-09-15
PL-02,P-005104,28603,5,6740,1318,2026-09-15
PL-06,P-005327,6323,29,14942,637,2026-09-15
PL-17,P-003727,9203,23,5073,2108,2026-09-15
PL-04,P-010943,8851,0,11092,209,2026-09-15
PL-14,P-007377,17275,20,6153,647,2026-09-15
PL-18,P-009014,31375,38,17260,534,2026-09-15
PL-05,P-002367,4626,32,10623,1240,2026-09-15
PL-03,P-005276,24104,0,15215,212,2026-09-15
PL-15,P-003399,13426,3,11904,227,2026-09-15
PL-08,P-002759,3007,12,11404,1293,2026-09-15
PL-06,P-001341,20728,41,12007,597,2026-09-15
PL-12,P-010353,11399,18,13004,1747,2026-09-15
PL-19,P-010963,4447,10,9789,1543,2026-09-15
PL-11,P-007972,28897,5,11159,825,2026-09-15
PL-12,P-004681,15156,17,14264,192,2026-09-15
PL-20,P-009894,17142,34,17263,543,2026-09-15
PL-12,P-001377,8071,24,14056,1113,2026-09-15
PL-03,P-010826,21655,38,4608,172,2026-09-15
PL-06,P-006350,39616,17,588,1094,2026-09-15
PL-17,P-010261,19194,35,8260,575,2026-09-15
PL-06,P-005476,2922,39,3103,222,2026-09-15
PL-11,P-001700,10000,33,10494,93,2026-09-15
PL-09,P-003621,6661,39,8101,1330,2026-09-15
PL-18,P-008277,24298,19,17644,827,2026-09-15
PL-12,P-004381,31562,39,305,1818,2026-09-15
PL-17,P-009379,2428,10,695,231,2026-09-15
PL-07,P-011211,28999,19,6730,540,2026-09-15
PL-15,P-001797,37995,20,6487,300,2026-09-15
PL-13,P-001002,36037,2,11959,424,2026-09-15
PL-04,P-009993,3382,26,12837,515,2026-09-15
PL-12,P-004165,11279,31,13222,290,2026-09-15
PL-06,P-007028,27050,27,5460,202,2026-09-15
PL-02,P-008300,25926,12,2360,1423,2026-09-15
PL-10,P-010719,21932,41,3014,877,2026-09-15
PL-03,P-005487,14395,39,8284,95,2026-09-15
PL-03,P-010599,34375,26,13113,437,2026-09-15
PL-12,P-002292,18888,9,14003,95,2026-09-15
PL-05,P-008221,32935,30,14654,695,2026-09-15
PL-20,P-006523,32281,6,16839,2148,2026-09-15
PL-14,P-000384,6446,42,12304,784,2026-09-15
PL-09,P-007813,33705,36,900,823,2026-09-15
PL-01,P-001847,10717,20,15491,1659,2026-09-15
PL-15,P-008094,21205,2,9417,377,2026-09-15
PL-03,P-003069,13232,14,14736,90,2026-09-15
PL-08,P-005017,15832,41,5038,1951,2026-09-15
PL-03,P-001575,35243,5,14677,164,2026-09-15
PL-20,P-002382,21570,18,2666,641,2026-09-15
PL-04,P-008473,20609,25,7627,1366,2026-09-15
PL-05,P-004643,15444,40,9947,27,2026-09-15
PL-03,P-006710,30782,22,10008,332,2026-09-15
PL-10,P-003556,12209,32,16987,783,2026-09-15
PL-12,P-008620,15285,1,503,254,2026-09-15
PL-19,P-004016,17981,9,11402,877,2026-09-15
PL-13,P-003325,17087,29,17282,1003,2026-09-15
PL-03,P-007163,17183,3,17296,675,2026-09-15
PL-15,P-007558,2225,36,10118,763,2026-09-15
PL-01,P-003808,27197,12,17246,757,2026-09-15
PL-07,P-004459,33066,36,1778,617,2026-09-15
PL-17,P-010252,25075,27,16912,1260,2026-09-15
PL-12,P-001928,34570,12,1490,580,2026-09-15
PL-11,P-001545,704,12,12340,1043,2026-09-15
PL-05,P-001063,12946,25,17863,1804,2026-09-15
PL-02,P-008265,789,40,2570,872,2026-09-15
PL-18,P-004287,36057,6,1077,423,2026-09-15
PL-12,P-009865,38026,6,14637,157,2026-09-15
PL-11,P-003691,14957,1,16720,213,2026-09-15
PL-08,P-004664,29850,16,4554,1343,2026-09-15
PL-17,P-001177,15944,16,4066,299,2026-09-15
PL-03,P-003528,21132,10,6381,780,2026-09-15
PL-09,P-006953,2491,5,6204,1596,2026-09-15
PL-12,P-009319,35192,21,5961,810,2026-09-15
PL-19,P-001947,36434,20,17792,363,2026-09-15
PL-08,P-011168,27500,26,10431,411,2026-09-15
PL-12,P-008703,17788,1,4828,158,2026-09-15
PL-16,P-001634,26464,33,15088,242,2026-09-15
PL-03,P-010318,12587,6,7277,502,2026-09-15
PL-20,P-003807,35650,38,5712,552,2026-09-15
PL-08,P-011987,28092,16,5860,1533,2026-09-15
PL-08,P-002435,1824,41,12942,317,2026-09-15
PL-09,P-002710,24756,3,12907,678,2026-09-15
PL-19,P-000111,3197,26,5785,351,2026-09-15
PL-10,P-009740,4335,39,5559,437,2026-09-15
PL-14,P-002604,22233,0,9877,402,2026-09-15
PL-15,P-009310,23497,24,8215,130,2026-09-15
PL-13,P-004394,37401,7,12553,542,2026-09-15
PL-05,P-000229,32308,37,5527,448,2026-09-15
PL-06,P-000456,18255,21,13360,541,2026-09-15
PL-17,P-009888,6995,14,1807,991,2026-09-15
PL-10,P-005382,18204,11,7076,1661,2026-09-15
PL-01,P-009248,16324,26,7193,73,2026-09-15
PL-13,P-003877,9352,34,14850,543,2026-09-15
PL-19,P-004374,30991,19,5399,280,2026-09-15
PL-02,P-011716,33787,6,13532,355,2026-09-15
PL-11,P-011067,15400,12,16417,566,2026-09-15
PL-18,P-009203,15684,19,13818,178,2026-09-15
PL-11,P-006175,11194,9,11989,365,2026-09-15
PL-01,P-004212,28612,0,2277,503,2026-09-15
PL-04,P-000122,11921,21,4219,329,2026-09-15
PL-01,P-004857,22402,25,6875,44,2026-09-15
PL-07,P-006244,38210,7,2146,488,2026-09-15
PL-10,P-008869,23968,15,10060,531,2026-09-15
PL-13,P-009465,32820,4,3637,1443,2026-09-15
PL-12,P-011728,36446,20,14043,460,2026-09-15
PL-15,P-003904,4962,6,14433,767,2026-09-15
PL-07,P-002625,31022,30,9333,478,2026-09-15
PL-10,P-003956,23241,4,704,1968,2026-09-15
PL-03,P-004306,35844,35,16135,1234,2026-09-15
PL-09,P-008416,26612,14,9946,521,2026-09-15
PL-01,P-011868,16362,39,12708,1565,2026-09-15
PL-07,P-008210,32718,17,15561,470,2026-09-15
PL-14,P-000564,11505,30,1267,894,2026-09-15
PL-12,P-011297,12982,23,16983,1523,2026-09-15
PL-16,P-007689,43,0,16531,1569,2026-09-15
PL-09,P-001292,33842,38,13674,410,2026-09-15
PL-19,P-008591,21523,40,12501,16,2026-09-15
PL-19,P-001395,33478,18,15837,1022,2026-09-15
PL-03,P-005894,6142,30,17578,467,2026-09-15
PL-03,P-010163,13437,17,7203,771,2026-09-15
PL-03,P-009975,17962,1,16597,119,2026-09-15
PL-14,P-010708,34508,29,13717,439,2026-09-15
PL-04,P-011762,25794,16,12882,937,2026-09-15
PL-03,P-005874,16228,36,4477,1074,2026-09-15
PL-01,P-003934,6167,31,7909,48,2026-09-15
PL-06,P-010952,29407,24,3783,504,2026-09-15
PL-07,P-001549,32744,25,680,169,2026-09-15
PL-13,P-010510,21017,12,5599,512,2026-09-15
PL-10,P-004203,16549,8,5391,103,2026-09-15
PL-13,P-008882,859,9,6325,904,2026-09-15
PL-02,P-000749,11396,15,491,1670,2026-09-15
PL-08,P-006891,9350,9,8176,119,2026-09-15
PL-15,P-000662,8887,21,14737,1555,2026-09-15
PL-20,P-004366,35819,7,12046,632,2026-09-15
PL-18,P-007100,37357,26,2311,295,2026-09-15
PL-04,P-011011,26693,33,5175,104,2026-09-15
PL-18,P-005723,29129,2,9637,187,2026-09-15
PL-08,P-003199,12931,40,7485,527,2026-09-15
PL-06,P-010344,10482,31,6937,857,2026-09-15
PL-12,P-007236,36102,6,10907,1212,2026-09-15
PL-16,P-005460,18678,8,4172,466,2026-09-15
PL-04,P-000678,2455,25,10561,1819,2026-09-15
PL-05,P-000733,428,5,13422,242,2026-09-15
PL-02,P-010249,4394,37,7125,346,2026-09-15
PL-01,P-007491,36200,30,321,960,2026-09-15
PL-11,P-007924,18687,20,8236,104,2026-09-15
PL-01,P-002288,4693,32,7641,1552,2026-09-15
PL-14,P-001747,20823,18,7263,424,2026-09-15
PL-11,P-005615,11914,26,8597,1379,2026-09-15
PL-02,P-000944,4877,38,12313,173,2026-09-15
PL-09,P-010803,39168,1,5997,544,2026-09-15
PL-05,P-005884,8246,24,4785,739,2026-09-15
PL-02,P-005190,34393,30,15810,372,2026-09-15
PL-04,P-008461,10658,41,17351,267,2026-09-15
PL-19,P-004610,1177,12,10245,34,2026-09-15
PL-19,P-003465,26801,5,3669,50,2026-09-15
PL-14,P-001271,9855,25,7954,628,2026-09-15
PL-06,P-002479,1964,19,4709,894,2026-09-15
PL-10,P-004081,25037,39,17434,1408,2026-09-15
PL-08,P-008896,10071,20,5010,550,2026-09-15
PL-12,P-005487,13969,11,12220,539,2026-09-15
PL-17,P-011601,23452,31,10716,642,2026-09-15
PL-15,P-011887,10089,42,12988,533,2026-09-15
PL-07,P-009877,13765,15,3752,1123,2026-09-15
PL-07,P-001678,16143,11,14128,467,2026-09-15
PL-04,P-001108,33421,31,6959,292,2026-09-15
PL-01,P-002007,1258,15,905,170,2026-09-15
PL-14,P-009844,16883,24,13545,474,2026-09-15
PL-09,P-010277,16326,17,1794,1958,2026-09-15
PL-05,P-011771,11239,0,6704,467,2026-09-15
PL-10,P-005486,22092,22,17080,1583,2026-09-15
PL-17,P-005171,35392,36,11722,935,2026-09-15
PL-18,P-009442,34304,5,11317,1434,2026-09-15
PL-14,P-005423,17266,37,1440,412,2026-09-15
PL-10,P-004940,312,39,17750,899,2026-09-15
PL-02,P-005108,28395,34,2405,434,2026-09-15
PL-15,P-000938,31493,8,11281,653,2026-09-15
PL-13,P-005283,5266,24,15548,862,2026-09-15
PL-07,P-009817,25858,33,3075,474,2026-09-15
PL-19,P-010483,36803,32,17742,1246,2026-09-15
PL-20,P-004772,5243,12,4406,1732,2026-09-15
PL-07,P-003023,27343,19,9086,442,2026-09-15
PL-14,P-000405,21436,23,15835,554,2026-09-15
PL-17,P-011143,34512,38,3248,1563,2026-09-15
PL-17,P-006576,15630,37,4301,594,2026-09-15
PL-06,P-004588,31348,19,6717,1653,2026-09-15
PL-10,P-004585,25566,41,15250,205,2026-09-15
PL-04,P-002151,12065,10,1304,1344,2026-09-15
PL-08,P-001735,24753,30,13351,726,2026-09-15
PL-19,P-010770,10814,8,2747,113,2026-09-15
PL-03,P-007346,8126,25,3936,718,2026-09-15
PL-17,P-006729,12836,40,2747,449,2026-09-15
PL-05,P-004278,28532,2,1730,1778,2026-09-15
PL-19,P-004523,27369,27,2293,1594,2026-09-15
PL-03,P-005036,18402,39,11976,262,2026-09-15
PL-09,P-009958,1690,11,6610,126,2026-09-15
PL-01,P-008502,1005,11,13541,665,2026-09-15
PL-17,P-005039,25663,22,577,651,2026-09-15
PL-16,P-000375,25635,3,10115,862,2026-09-15
PL-20,P-007219,6165,4,17971,409,2026-09-15
PL-12,P-011363,11125,0,4070,388,2026-09-15
PL-20,P-008562,784,33,8344,1503,2026-09-15
PL-09,P-010209,12062,7,4094,671,2026-09-15
PL-10,P-011390,10136,6,1936,133,2026-09-15
PL-19,P-011601,32057,3,2182,510,2026-09-15
PL-12,P-007965,38191,16,15404,700,2026-09-15
PL-19,P-002022,38473,39,4089,678,2026-09-15
PL-01,P-006791,39992,15,9751,339,2026-09-15
PL-08,P-009628,2971,30,3825,593,2026-09-15
PL-06,P-007066,26121,35,298,287,2026-09-15
PL-10,P-011188,2247,8,13293,833,2026-09-15
PL-07,P-005880,3305,17,9019,1285,2026-09-15
PL-01,P-008162,23346,23,10670,1005,2026-09-15
PL-03,P-005697,523,39,4099,89,2026-09-15
PL-08,P-006985,7910,41,17610,465,2026-09-15
PL-09,P-004697,3,6,12067,1283,2026-09-15
PL-06,P-001604,39762,3,15875,482,2026-09-15
PL-09,P-003530,2474,29,16321,1587,2026-09-15
PL-01,P-011348,30170,27,12482,373,2026-09-15
PL-14,P-005060,26045,12,16421,1162,2026-09-15
PL-04,P-002175,25195,29,8965,1410,2026-09-15
PL-09,P-010643,8102,4,14965,694,2026-09-15
PL-01,P-002379,29473,15,12837,449,2026-09-15
PL-04,P-007512,29585,42,9412,538,2026-09-15
PL-14,P-006799,10822,10,17852,1090,2026-09-15
PL-02,P-004840,11010,2,16688,319,2026-09-15
PL-15,P-010606,46,18,10163,150,2026-09-15
PL-09,P-011014,39650,25,910,235,2026-09-15
PL-05,P-000732,10308,9,7965,726,2026-09-15
PL-18,P-003724,17193,17,11097,366,2026-09-15
PL-04,P-011989,30446,28,2711,800,2026-09-15
PL-05,P-007389,7311,14,12175,344,2026-09-15
PL-18,P-009952,36611,24,16517,1122,2026-09-15
PL-12,P-011515,32466,41,13163,1147,2026-09-15
PL-19,P-001676,16603,42,8814,1498,2026-09-15
PL-03,P-006522,39358,10,2838,720,2026-09-15
PL-13,P-010283,11273,34,17885,630,2026-09-15
PL-13,P-008622,2380,25,17768,56,2026-09-15
PL-02,P-008515,27372,41,9336,161,2026-09-15
PL-16,P-008301,24460,3,6010,1218,2026-09-15
PL-19,P-005285,6220,0,6130,696,2026-09-15
PL-07,P-007963,24649,20,369,1342,2026-09-15
PL-10,P-002310,2573,19,17254,366,2026-09-15
PL-04,P-005315,11852,5,3508,111,2026-09-15
PL-15,P-008882,18059,7,6627,1854,2026-09-15
PL-02,P-010033,34067,12,17797,1776,2026-09-15
PL-06,P-005828,23550,8,4345,823,2026-09-15
PL-14,P-004297,22498,15,9215,334,2026-09-15
PL-12,P-004747,34873,8,16832,464,2026-09-15
PL-02,P-000728,39936,22,13168,924,2026-09-15
PL-19,P-003557,36201,33,9023,1445,2026-09-15
PL-13,P-006322,12763,23,554,442,2026-09-15
PL-10,P-002437,35519,16,2160,792,2026-09-15
PL-07,P-003913,35980,33,8930,1168,2026-09-15
PL-06,P-007216,26539,9,11280,191,2026-09-15
PL-02,P-005750,30591,11,4103,259,2026-09-15
PL-07,P-010271,1425,27,1010,1590,2026-09-15
PL-14,P-008741,22774,15,4030,938,2026-09-15
PL-06,P-002008,8732,2,6760,1550,2026-09-15
PL-06,P-007923,4165,8,11317,1051,2026-09-15
PL-11,P-008966,20889,0,14891,226,2026-09-15
PL-14,P-011729,22662,24,7209,965,2026-09-15
PL-12,P-001633,25654,4,9966,1251,2026-09-15
PL-16,P-005608,3096,16,12385,628,2026-09-15
PL-02,P-010018,5869,42,7685,534,2026-09-15
PL-05,P-005570,7181,18,8415,190,2026-09-15
PL-19,P-008044,1926,26,4573,255,2026-09-15
PL-09,P-010196,12079,25,4214,502,2026-09-15
PL-19,P-006837,21288,10,14040,379,2026-09-15
PL-20,P-010710,16981,8,14351,1749,2026-09-15
PL-10,P-007954,9469,8,2887,741,2026-09-15
PL-11,P-005643,17072,26,8534,965,2026-09-15
PL-09,P-010630,26826,3,14874,362,2026-09-15
PL-14,P-005667,34248,2,4140,1117,2026-09-15
PL-15,P-006094,25547,6,16415,44,2026-09-15
PL-02,P-005168,3968,38,10122,153,2026-09-15
PL-07,P-003028,31217,7,12019,96,2026-09-15
PL-02,P-008099,7622,36,3122,52,2026-09-15
PL-07,P-011220,23316,18,9561,782,2026-09-15
PL-13,P-006699,29767,36,13167,1055,2026-09-15
PL-06,P-009479,19049,10,13975,952,2026-09-15
PL-02,P-006625,29630,40,4764,180,2026-09-15
PL-17,P-010875,34869,3,16459,328,2026-09-15
PL-07,P-003065,6244,26,17745,1591,2026-09-15
PL-17,P-005370,10059,39,4803,719,2026-09-15
PL-05,P-007397,26592,2,10711,258,2026-09-15
PL-03,P-006891,26784,18,6912,83,2026-09-15
PL-07,P-010947,36127,25,6421,923,2026-09-15
PL-20,P-002919,10929,19,4134,122,2026-09-15
PL-08,P-003420,1057,5,8951,125,2026-09-15
PL-13,P-003651,28171,25,5476,737,2026-09-15
PL-04,P-010565,21763,9,12991,1177,2026-09-15
PL-17,P-006800,19584,35,2307,1416,2026-09-15
PL-14,P-010621,26717,16,16108,659,2026-09-15
PL-12,P-009094,31219,31,13650,363,2026-09-15
PL-05,P-000131,26293,29,3324,316,2026-09-15
PL-07,P-006533,1986,21,4629,1280,2026-09-15
PL-08,P-002668,35830,17,3856,1518,2026-09-15
PL-15,P-000476,24242,36,5206,246,2026-09-15
PL-11,P-009041,27325,35,351,184,2026-09-15
PL-01,P-005611,1438,29,4761,1814,2026-09-15
PL-20,P-008545,39144,6,15473,722,2026-09-15
PL-03,P-010875,37227,42,12639,1069,2026-09-15
PL-15,P-009819,23102,0,3170,110,2026-09-15
PL-05,P-003386,20374,8,13236,1066,2026-09-15
PL-13,P-000869,18316,10,4494,465,2026-09-15
PL-16,P-000449,39879,10,16736,511,2026-09-15
PL-17,P-004818,11177,0,6272,72,2026-09-15
PL-08,P-001700,34657,37,15084,692,2026-09-15
PL-06,P-006959,10838,3,7517,1179,2026-09-15
PL-16,P-004446,12170,4,17281,1453,2026-09-15
PL-10,P-011655,39585,6,10899,784,2026-09-15
PL-19,P-000271,20378,24,607,326,2026-09-15
PL-11,P-010660,27456,13,3115,738,2026-09-15
PL-13,P-005961,27385,22,14873,680,2026-09-15
PL-11,P-007419,10511,12,10526,562,2026-09-15
PL-02,P-004821,33154,26,15258,786,2026-09-15
PL-04,P-004912,2090,42,14878,1104,2026-09-15
PL-03,P-001440,27669,19,11882,155,2026-09-15
PL-18,P-011605,36468,3,4465,508,2026-09-15
PL-14,P-011964,19919,0,12652,378,2026-09-15
PL-20,P-003067,14260,9,8582,438,2026-09-15
PL-02,P-006946,12072,0,14519,58,2026-09-15
PL-12,P-007818,28964,1,3594,804,2026-09-15
PL-07,P-006834,3227,2,14707,581,2026-09-15
PL-15,P-008966,24006,21,15486,629,2026-09-15
PL-02,P-005156,37102,5,34,297,2026-09-15
PL-08,P-004210,39675,38,10217,935,2026-09-15
PL-18,P-009470,38048,23,2901,2119,2026-09-15
PL-14,P-005751,39309,12,13744,284,2026-09-15
PL-16,P-001130,29762,33,11047,1221,2026-09-15
PL-12,P-004685,34118,40,8037,142,2026-09-15
PL-09,P-001951,21060,24,8666,186,2026-09-15
PL-04,P-011444,36014,29,17951,1217,2026-09-15
PL-04,P-006811,13105,41,16988,538,2026-09-15
PL-20,P-010836,17822,18,16271,905,2026-09-15
PL-01,P-000275,32451,37,6891,1207,2026-09-15
PL-13,P-009259,30253,2,16810,176,2026-09-15
PL-09,P-002286,24279,36,10677,128,2026-09-15
PL-11,P-006643,35002,40,9870,314,2026-09-15
PL-14,P-006994,10213,35,8564,529,2026-09-15
PL-04,P-004681,23363,34,10927,181,2026-09-15
PL-03,P-005791,5072,38,16024,435,2026-09-15
PL-15,P-009921,39724,42,11884,1330,2026-09-15
PL-10,P-000596,36945,32,10533,273,2026-09-15
PL-14,P-005277,19313,5,6727,667,2026-09-15
PL-09,P-000474,24961,13,6848,1154,2026-09-15
PL-02,P-010512,39587,27,15937,1205,2026-09-15
PL-06,P-009638,39137,4,390,172,2026-09-15
PL-08,P-007274,34621,40,2496,655,2026-09-15
PL-01,P-005899,36656,3,6833,800,2026-09-15
PL-03,P-011230,31887,2,8834,1202,2026-09-15
PL-11,P-007629,18980,42,16491,378,2026-09-15
PL-13,P-000875,20780,34,2553,1662,2026-09-15
PL-20,P-006302,4149,27,10597,508,2026-09-15
PL-04,P-003560,12292,11,3289,203,2026-09-15
PL-08,P-000663,18657,17,11078,500,2026-09-15
PL-17,P-006331,19178,34,5537,670,2026-09-15
PL-03,P-011605,3264,2,13892,433,2026-09-15
PL-09,P-010101,16015,39,8788,1178,2026-09-15
PL-06,P-007802,17140,34,2555,1269,2026-09-15
PL-01,P-008761,28518,32,2831,1035,2026-09-15
PL-19,P-011168,14696,33,8929,750,2026-09-15
PL-03,P-001758,31482,5,12558,787,2026-09-15
PL-16,P-006206,39488,26,12869,282,2026-09-15
PL-09,P-007722,24742,9,5103,385,2026-09-15
PL-20,P-000300,9565,41,16830,436,2026-09-15
PL-06,P-001695,26507,15,6683,582,2026-09-15
PL-13,P-009022,38642,37,6019,325,2026-09-15
PL-11,P-001531,13456,30,6969,661,2026-09-15
PL-16,P-007514,7459,15,13196,653,2026-09-15
PL-10,P-004023,6964,18,7328,126,2026-09-15
PL-04,P-000009,29724,33,7699,1684,2026-09-15
PL-07,P-002330,34845,41,15794,452,2026-09-15
PL-01,P-002540,26985,31,16813,353,2026-09-15
PL-03,P-007250,27958,20,12098,250,2026-09-15
PL-04,P-000927,36834,25,10053,391,2026-09-15
PL-02,P-009915,1097,8,605,609,2026-09-15
PL-13,P-009076,8807,38,17471,250,2026-09-15
PL-03,P-006473,37495,42,3514,307,2026-09-15
PL-17,P-007668,12344,9,3566,348,2026-09-15
PL-06,P-004298,6333,21,13137,216,2026-09-15
PL-18,P-002301,31205,11,12915,343,2026-09-15
PL-11,P-004325,32657,5,16628,370,2026-09-15
PL-04,P-011137,8698,11,10078,1012,2026-09-15
PL-15,P-005033,29017,7,12996,580,2026-09-15
PL-02,P-011131,18112,41,10921,1162,2026-09-15
PL-18,P-004673,8271,34,739,340,2026-09-15
PL-13,P-006887,2707,32,8911,168,2026-09-15
PL-06,P-005282,26881,18,8956,301,2026-09-15
PL-03,P-005225,19666,25,14493,1195,2026-09-15
