customer_id,customer_name,customer_type,region,country,tier_rank,otif_target_pct,penalty_usd_per_day,annual_revenue_usd,contract_type
C-03065,Atlas Distribution 03065,Distributor,APAC-IN,India,459,95,185,300000,LTA
C-03066,Kestrel Motors 03066,OEM,NA-US,United States,318,98,7712,20500000,consignment
C-03067,Kestrel Distribution 03067,Aftermarket,APAC-SE,Thailand,242,95,3120,2200000,LTA
C-03068,Norvia Motors 03068,OEM,EMEA-E,Poland,239,98,14721,57700000,consignment
C-03069,Bluepeak Motors 03069,OEM,APAC-IN,India,201,98,31584,22100000,LTA
C-03070,Cordis Distribution 03070,Aftermarket,APAC-IN,India,44,95,1519,2100000,LTA
C-03071,Delantra Motors 03071,OEM,NA-MX,Mexico,325,98,27382,75800000,spot
C-03072,Norvia Motors 03072,OEM,APAC-IN,India,284,98,59804,86000000,LTA
C-03073,Baltia Systems 03073,Tier-1,NA-US,United States,215,95,1468,700000,spot
C-03074,Kestrel Motors 03074,OEM,EMEA-W,Italy,153,98,5205,28600000,consignment
C-03075,Orion Systems 03075,Tier-1,EMEA-W,Germany,204,95,3827,5400000,spot
C-03076,Delantra Motors 03076,OEM,EMEA-W,Germany,264,98,52271,54900000,spot
C-03077,Vantage Motors 03077,OEM,APAC-SE,Malaysia,22,98,55208,63900000,spot
C-03078,Cordis Distribution 03078,Aftermarket,APAC-IN,India,17,95,784,1200000,LTA
C-03079,Norvia Motors 03079,OEM,APAC-IN,India,29,98,10187,83700000,spot
C-03080,Sumida Distribution 03080,Distributor,EMEA-E,Poland,33,95,1784,5200000,LTA
C-03081,Kestrel Motors 03081,OEM,APAC-NE,China,359,98,47523,50800000,LTA
C-03082,Kestrel Distribution 03082,Aftermarket,APAC-SE,Vietnam,160,95,2897,600000,spot
C-03083,Delantra Motors 03083,OEM,APAC-NE,Taiwan,330,98,15584,81800000,LTA
C-03084,Sumida Motors 03084,OEM,SA,Argentina,374,98,35251,54200000,spot
C-03085,Kestrel Distribution 03085,Distributor,EMEA-E,Turkey,68,95,2377,5900000,LTA
C-03086,Cordis Systems 03086,Tier-1,SA,Brazil,197,95,928,600000,spot
C-03087,Vantage Distribution 03087,Distributor,SA,Argentina,82,95,677,1300000,consignment
C-03088,Delantra Motors 03088,OEM,NA-US,United States,284,98,59805,15400000,spot
C-03089,Atlas Distribution 03089,Aftermarket,EMEA-E,Poland,496,95,2539,400000,LTA
C-03090,Bluepeak Motors 03090,OEM,APAC-IN,India,113,98,15341,52800000,LTA
C-03091,Vantage Motors 03091,OEM,APAC-IN,India,326,98,26391,35300000,consignment
C-03092,Sumida Distribution 03092,Distributor,EMEA-E,Poland,41,95,474,3700000,consignment
C-03093,Sumida Distribution 03093,Aftermarket,APAC-IN,India,239,95,1795,3800000,spot
C-03094,Bluepeak Systems 03094,Tier-1,APAC-NE,China,474,95,1579,5400000,LTA
C-03095,Orion Distribution 03095,Aftermarket,NA-MX,Mexico,91,95,2497,3600000,spot
C-03096,Kestrel Systems 03096,Tier-1,NA-MX,Mexico,266,95,3201,1500000,spot
C-03097,Bluepeak Systems 03097,Tier-1,EMEA-E,Turkey,337,95,2513,4800000,consignment
C-03098,Norvia Distribution 03098,Aftermarket,EMEA-W,France,90,95,245,1500000,consignment
C-03099,Cordis Systems 03099,Tier-1,NA-MX,Mexico,319,95,327,100000,spot
C-03100,Bluepeak Distribution 03100,Aftermarket,EMEA-E,Romania,400,95,309,2800000,LTA
C-03101,Kestrel Motors 03101,OEM,APAC-IN,India,309,98,38585,48200000,consignment
C-03102,Vantage Distribution 03102,Aftermarket,NA-MX,Mexico,452,95,1749,5700000,spot
C-03103,Cordis Distribution 03103,Distributor,SA,Argentina,96,95,1965,5800000,LTA
C-03104,Bluepeak Distribution 03104,Distributor,EMEA-W,Germany,28,95,1227,5400000,spot
C-03105,Orion Motors 03105,OEM,APAC-SE,Malaysia,220,98,35125,83800000,LTA
C-03106,Bluepeak Motors 03106,OEM,APAC-IN,India,269,98,5606,5200000,LTA
C-03107,Bluepeak Systems 03107,Tier-1,EMEA-W,Germany,392,95,1013,4900000,LTA
C-03108,Bluepeak Motors 03108,OEM,APAC-NE,South Korea,116,98,54071,82100000,LTA
C-03109,Orion Distribution 03109,Aftermarket,SA,Brazil,453,95,950,2100000,LTA
C-03110,Delantra Systems 03110,Tier-1,APAC-NE,China,212,95,1075,700000,consignment
C-03111,Baltia Systems 03111,Tier-1,EMEA-E,Romania,112,95,2621,5000000,LTA
C-03112,Atlas Motors 03112,OEM,EMEA-W,France,226,98,36718,32200000,LTA
C-03113,Bluepeak Distribution 03113,Distributor,APAC-IN,India,160,95,472,1700000,LTA
C-03114,Bluepeak Motors 03114,OEM,NA-MX,Mexico,212,98,5964,48700000,LTA
C-03115,Orion Motors 03115,OEM,APAC-IN,India,134,98,12923,60300000,LTA
C-03116,Vantage Systems 03116,Tier-1,NA-MX,Mexico,67,95,1183,4000000,spot
C-03117,Atlas Distribution 03117,Aftermarket,NA-MX,Mexico,288,95,1298,800000,LTA
C-03118,Sumida Systems 03118,Tier-1,EMEA-W,Spain,97,95,1075,5400000,spot
C-03119,Atlas Distribution 03119,Distributor,EMEA-E,Turkey,162,95,2664,5000000,consignment
C-03120,Baltia Motors 03120,OEM,EMEA-E,Romania,440,98,37616,26900000,spot
C-03121,Delantra Distribution 03121,Aftermarket,EMEA-W,Spain,369,95,3231,4700000,spot
C-03122,Bluepeak Distribution 03122,Distributor,NA-MX,Mexico,132,95,2749,5500000,LTA
C-03123,Bluepeak Systems 03123,Tier-1,APAC-NE,Japan,132,95,264,5100000,consignment
C-03124,Cordis Distribution 03124,Distributor,NA-US,United States,194,95,2398,2600000,LTA
C-03125,Baltia Systems 03125,Tier-1,APAC-IN,India,383,95,2064,5300000,consignment
C-03126,Sumida Motors 03126,OEM,APAC-NE,China,498,98,37947,41200000,LTA
C-03127,Norvia Systems 03127,Tier-1,APAC-IN,India,305,95,2205,1900000,LTA
C-03128,Atlas Motors 03128,OEM,APAC-NE,Taiwan,425,98,36580,89000000,consignment
C-03129,Orion Motors 03129,OEM,EMEA-W,Spain,307,98,40188,10300000,LTA
C-03130,Kestrel Distribution 03130,Aftermarket,NA-MX,Mexico,179,95,2260,400000,LTA
C-03131,Atlas Distribution 03131,Distributor,SA,Brazil,46,95,862,4100000,LTA
C-03132,Bluepeak Motors 03132,OEM,NA-US,United States,263,98,5395,4800000,consignment
C-03133,Bluepeak Distribution 03133,Distributor,EMEA-W,Spain,323,95,3672,500000,consignment
C-03134,Kestrel Distribution 03134,Distributor,EMEA-W,Germany,171,95,2062,3900000,LTA
C-03135,Norvia Motors 03135,OEM,APAC-IN,India,178,98,39554,81100000,LTA
C-03136,Orion Systems 03136,Tier-1,APAC-SE,Thailand,396,95,1146,2100000,consignment
C-03137,Norvia Motors 03137,OEM,APAC-SE,Malaysia,185,98,5368,21000000,spot
C-03138,Baltia Systems 03138,Tier-1,EMEA-E,Turkey,232,95,1787,3700000,LTA
C-03139,Kestrel Systems 03139,Tier-1,EMEA-E,Romania,109,95,1937,5800000,spot
C-03140,Norvia Distribution 03140,Aftermarket,EMEA-E,Czechia,143,95,3704,2900000,LTA
C-03141,Bluepeak Distribution 03141,Distributor,SA,Argentina,215,95,3646,1900000,consignment
C-03142,Norvia Motors 03142,OEM,EMEA-W,Germany,432,98,42502,17400000,LTA
C-03143,Atlas Distribution 03143,Aftermarket,SA,Argentina,494,95,1268,300000,spot
C-03144,Vantage Distribution 03144,Aftermarket,APAC-NE,Japan,312,95,1426,5700000,LTA
C-03145,Atlas Distribution 03145,Aftermarket,APAC-SE,Indonesia,499,95,1924,5700000,LTA
C-03146,Kestrel Systems 03146,Tier-1,APAC-SE,Vietnam,171,95,2768,500000,LTA
C-03147,Delantra Motors 03147,OEM,NA-US,United States,177,98,20040,61100000,LTA
C-03148,Bluepeak Distribution 03148,Aftermarket,EMEA-W,France,81,95,1120,5600000,spot
C-03149,Kestrel Motors 03149,OEM,NA-US,United States,223,98,58016,69000000,spot
C-03150,Bluepeak Distribution 03150,Distributor,NA-MX,Mexico,39,95,1925,3500000,LTA
C-03151,Baltia Distribution 03151,Distributor,EMEA-E,Czechia,138,95,3811,3600000,LTA
C-03152,Kestrel Distribution 03152,Distributor,APAC-NE,China,162,95,2336,600000,spot
C-03153,Vantage Motors 03153,OEM,APAC-IN,India,111,98,39552,45500000,LTA
C-03154,Cordis Distribution 03154,Distributor,SA,Brazil,156,95,2142,4800000,LTA
C-03155,Atlas Motors 03155,OEM,EMEA-W,France,252,98,21788,41000000,LTA
C-03156,Norvia Motors 03156,OEM,APAC-SE,Thailand,484,98,50224,78500000,LTA
C-03157,Orion Systems 03157,Tier-1,APAC-NE,Japan,114,95,1770,5000000,spot
C-03158,Vantage Systems 03158,Tier-1,SA,Brazil,376,95,1318,1900000,LTA
C-03159,Baltia Systems 03159,Tier-1,NA-US,United States,113,95,2390,2100000,LTA
C-03160,Kestrel Motors 03160,OEM,APAC-IN,India,232,98,18957,84400000,LTA
C-03161,Bluepeak Motors 03161,OEM,EMEA-W,Italy,190,98,50098,7900000,spot
C-03162,Kestrel Motors 03162,OEM,EMEA-W,Italy,408,98,27075,9400000,consignment
C-03163,Sumida Systems 03163,Tier-1,APAC-NE,Japan,17,95,1743,900000,LTA
C-03164,Vantage Systems 03164,Tier-1,APAC-IN,India,241,95,1790,700000,LTA
C-03165,Delantra Distribution 03165,Aftermarket,APAC-NE,Taiwan,262,95,1703,3900000,LTA
C-03166,Baltia Distribution 03166,Aftermarket,NA-US,United States,328,95,3946,4800000,spot
C-03167,Vantage Motors 03167,OEM,NA-US,United States,139,98,51993,57200000,LTA
C-03168,Bluepeak Motors 03168,OEM,APAC-IN,India,407,98,29659,43400000,spot
C-03169,Delantra Systems 03169,Tier-1,NA-US,United States,326,95,183,2400000,LTA
C-03170,Baltia Motors 03170,OEM,EMEA-W,Italy,20,98,16794,26300000,LTA
C-03171,Vantage Distribution 03171,Aftermarket,NA-MX,Mexico,345,95,1868,2700000,spot
C-03172,Cordis Distribution 03172,Distributor,NA-US,United States,425,95,2019,5200000,spot
C-03173,Kestrel Distribution 03173,Distributor,EMEA-E,Poland,218,95,2070,4100000,consignment
C-03174,Vantage Systems 03174,Tier-1,APAC-IN,India,486,95,3479,3200000,LTA
C-03175,Atlas Systems 03175,Tier-1,EMEA-W,France,162,95,2714,5200000,spot
C-03176,Norvia Distribution 03176,Aftermarket,NA-US,United States,444,95,1443,3900000,consignment
C-03177,Sumida Distribution 03177,Distributor,NA-MX,Mexico,33,95,2904,1900000,LTA
C-03178,Sumida Motors 03178,OEM,APAC-SE,Vietnam,167,98,44207,69700000,spot
C-03179,Bluepeak Distribution 03179,Aftermarket,EMEA-W,Italy,379,95,3843,2300000,LTA
C-03180,Norvia Motors 03180,OEM,APAC-NE,Taiwan,157,98,11012,72700000,spot
C-03181,Bluepeak Distribution 03181,Distributor,APAC-NE,Japan,201,95,2632,1700000,LTA
C-03182,Kestrel Motors 03182,OEM,APAC-IN,India,477,98,25145,9000000,spot
C-03183,Cordis Systems 03183,Tier-1,NA-MX,Mexico,376,95,759,600000,LTA
C-03184,Bluepeak Distribution 03184,Distributor,NA-MX,Mexico,247,95,2430,2300000,spot
C-03185,Sumida Motors 03185,OEM,NA-US,United States,247,98,33798,27600000,spot
C-03186,Kestrel Distribution 03186,Distributor,NA-US,United States,467,95,3044,700000,LTA
C-03187,Sumida Systems 03187,Tier-1,SA,Argentina,25,95,194,5500000,consignment
C-03188,Atlas Motors 03188,OEM,EMEA-E,Romania,316,98,30062,15000000,consignment
C-03189,Sumida Distribution 03189,Aftermarket,SA,Brazil,156,95,3746,1200000,consignment
C-03190,Kestrel Distribution 03190,Aftermarket,APAC-IN,India,222,95,583,1400000,spot
C-03191,Baltia Distribution 03191,Distributor,SA,Brazil,276,95,1946,3500000,spot
C-03192,Vantage Distribution 03192,Aftermarket,NA-US,United States,145,95,2156,4200000,LTA
C-03193,Atlas Distribution 03193,Aftermarket,EMEA-E,Czechia,417,95,632,500000,consignment
C-03194,Orion Motors 03194,OEM,APAC-IN,India,234,98,41358,3600000,spot
C-03195,Atlas Motors 03195,OEM,EMEA-E,Romania,460,98,18594,45700000,spot
C-03196,Kestrel Distribution 03196,Distributor,APAC-NE,China,381,95,520,4200000,consignment
C-03197,Norvia Systems 03197,Tier-1,NA-US,United States,269,95,1619,1500000,LTA
C-03198,Kestrel Distribution 03198,Distributor,APAC-NE,China,210,95,1889,5800000,LTA
C-03199,Sumida Motors 03199,OEM,EMEA-E,Turkey,161,98,30067,34000000,LTA
C-03200,Sumida Distribution 03200,Distributor,APAC-NE,China,184,95,2220,4100000,consignment
C-03201,Delantra Motors 03201,OEM,SA,Argentina,496,98,16915,13900000,LTA
C-03202,Bluepeak Distribution 03202,Aftermarket,NA-US,United States,222,95,1869,3100000,LTA
C-03203,Cordis Systems 03203,Tier-1,EMEA-E,Poland,254,95,1076,3900000,LTA
C-03204,Norvia Distribution 03204,Aftermarket,APAC-SE,Indonesia,179,95,1690,5400000,spot
C-03205,Vantage Distribution 03205,Distributor,NA-US,United States,21,95,3557,4800000,consignment
C-03206,Bluepeak Systems 03206,Tier-1,NA-US,United States,306,95,2067,3300000,LTA
C-03207,Delantra Systems 03207,Tier-1,NA-MX,Mexico,184,95,2353,4900000,LTA
C-03208,Norvia Distribution 03208,Aftermarket,EMEA-E,Poland,407,95,1659,4000000,LTA
C-03209,Baltia Motors 03209,OEM,APAC-SE,Indonesia,481,98,58189,32400000,LTA
C-03210,Cordis Motors 03210,OEM,EMEA-W,France,453,98,21301,83400000,consignment
C-03211,Orion Systems 03211,Tier-1,APAC-IN,India,293,95,3341,2800000,consignment
C-03212,Norvia Motors 03212,OEM,APAC-IN,India,158,98,40210,82600000,LTA
C-03213,Cordis Systems 03213,Tier-1,APAC-IN,India,180,95,3208,1800000,spot
C-03214,Kestrel Distribution 03214,Distributor,APAC-NE,Taiwan,24,95,2683,3800000,LTA
C-03215,Kestrel Motors 03215,OEM,SA,Brazil,380,98,48411,17600000,LTA
C-03216,Delantra Systems 03216,Tier-1,EMEA-W,Germany,145,95,2202,1100000,LTA
C-03217,Kestrel Distribution 03217,Distributor,APAC-NE,South Korea,445,95,681,2800000,consignment
C-03218,Sumida Distribution 03218,Aftermarket,EMEA-W,Italy,494,95,2567,5800000,spot
C-03219,Baltia Distribution 03219,Aftermarket,NA-US,United States,381,95,1954,1500000,spot
C-03220,Vantage Motors 03220,OEM,EMEA-W,France,195,98,28033,64100000,LTA
C-03221,Vantage Distribution 03221,Aftermarket,APAC-SE,Vietnam,376,95,3825,5700000,LTA
C-03222,Orion Distribution 03222,Distributor,EMEA-E,Czechia,274,95,3430,1600000,LTA
C-03223,Sumida Distribution 03223,Aftermarket,APAC-NE,South Korea,209,95,766,1200000,spot
C-03224,Orion Distribution 03224,Distributor,NA-MX,Mexico,258,95,1521,600000,LTA
C-03225,Sumida Motors 03225,OEM,NA-MX,Mexico,76,98,54143,64200000,spot
C-03226,Sumida Distribution 03226,Aftermarket,EMEA-W,Spain,217,95,2740,4800000,consignment
C-03227,Kestrel Motors 03227,OEM,EMEA-W,France,253,98,27271,6000000,spot
C-03228,Baltia Motors 03228,OEM,APAC-IN,India,361,98,6976,6500000,LTA
C-03229,Atlas Systems 03229,Tier-1,SA,Brazil,117,95,1501,1000000,LTA
C-03230,Delantra Motors 03230,OEM,APAC-NE,Taiwan,209,98,51461,89000000,spot
C-03231,Atlas Distribution 03231,Aftermarket,APAC-NE,Taiwan,56,95,3874,3500000,consignment
C-03232,Atlas Systems 03232,Tier-1,APAC-SE,Indonesia,464,95,2477,3800000,consignment
C-03233,Vantage Motors 03233,OEM,APAC-IN,India,179,98,22662,34000000,LTA
C-03234,Baltia Motors 03234,OEM,APAC-IN,India,82,98,38462,8800000,spot
C-03235,Cordis Motors 03235,OEM,EMEA-W,Spain,95,98,16408,18100000,LTA
C-03236,Baltia Systems 03236,Tier-1,NA-US,United States,217,95,2893,3900000,LTA
C-03237,Delantra Distribution 03237,Aftermarket,EMEA-W,Spain,288,95,435,1300000,LTA
C-03238,Sumida Distribution 03238,Aftermarket,APAC-NE,Taiwan,436,95,2232,5400000,consignment
C-03239,Vantage Distribution 03239,Distributor,EMEA-E,Romania,282,95,580,4100000,spot
C-03240,Sumida Motors 03240,OEM,APAC-IN,India,111,98,37629,43500000,spot
C-03241,Sumida Distribution 03241,Distributor,EMEA-W,France,255,95,2276,1800000,LTA
C-03242,Vantage Systems 03242,Tier-1,SA,Argentina,426,95,3634,600000,spot
C-03243,Bluepeak Motors 03243,OEM,APAC-IN,India,83,98,47752,78100000,LTA
C-03244,Delantra Systems 03244,Tier-1,APAC-IN,India,68,95,3916,900000,LTA
C-03245,Vantage Systems 03245,Tier-1,EMEA-W,France,240,95,166,4300000,LTA
C-03246,Delantra Distribution 03246,Aftermarket,EMEA-W,Germany,358,95,1568,4000000,LTA
C-03247,Vantage Systems 03247,Tier-1,SA,Argentina,272,95,1647,5700000,LTA
C-03248,Baltia Distribution 03248,Distributor,APAC-SE,Thailand,408,95,2205,4700000,LTA
C-03249,Atlas Distribution 03249,Aftermarket,APAC-SE,Indonesia,494,95,1982,3300000,LTA
C-03250,Sumida Systems 03250,Tier-1,NA-MX,Mexico,273,95,2827,4400000,spot
C-03251,Vantage Distribution 03251,Distributor,NA-US,United States,414,95,269,4300000,LTA
C-03252,Sumida Motors 03252,OEM,APAC-SE,Vietnam,260,98,53429,22600000,spot
C-03253,Norvia Systems 03253,Tier-1,APAC-NE,South Korea,273,95,2837,1500000,LTA
C-03254,Delantra Distribution 03254,Distributor,APAC-SE,Vietnam,403,95,2097,4000000,LTA
C-03255,Atlas Distribution 03255,Distributor,NA-US,United States,431,95,3748,3500000,consignment
C-03256,Delantra Motors 03256,OEM,EMEA-W,Italy,295,98,58758,23800000,LTA
C-03257,Kestrel Distribution 03257,Distributor,EMEA-E,Poland,333,95,2061,5100000,LTA
C-03258,Baltia Motors 03258,OEM,APAC-IN,India,59,98,8508,51400000,LTA
C-03259,Kestrel Distribution 03259,Distributor,APAC-IN,India,358,95,3656,2200000,LTA
C-03260,Kestrel Motors 03260,OEM,SA,Argentina,474,98,26822,62600000,LTA
C-03261,Vantage Distribution 03261,Distributor,NA-MX,Mexico,194,95,432,5400000,consignment
C-03262,Bluepeak Motors 03262,OEM,SA,Argentina,347,98,17446,87400000,LTA
C-03263,Bluepeak Distribution 03263,Distributor,APAC-IN,India,250,95,714,6000000,spot
C-03264,Baltia Distribution 03264,Aftermarket,EMEA-E,Czechia,143,95,3614,1600000,consignment
C-03265,Orion Distribution 03265,Aftermarket,EMEA-W,Germany,449,95,1644,1600000,consignment
C-03266,Kestrel Motors 03266,OEM,EMEA-W,Italy,434,98,21027,86100000,spot
C-03267,Norvia Systems 03267,Tier-1,APAC-NE,Taiwan,247,95,3400,5700000,LTA
C-03268,Kestrel Motors 03268,OEM,EMEA-W,Spain,496,98,43544,40500000,consignment
C-03269,Vantage Systems 03269,Tier-1,APAC-SE,Indonesia,333,95,2039,4700000,LTA
C-03270,Baltia Systems 03270,Tier-1,APAC-SE,Malaysia,72,95,710,2900000,LTA
C-03271,Sumida Distribution 03271,Distributor,NA-US,United States,297,95,2789,3000000,LTA
C-03272,Kestrel Systems 03272,Tier-1,APAC-NE,Taiwan,76,95,887,4900000,spot
C-03273,Bluepeak Distribution 03273,Aftermarket,SA,Brazil,338,95,582,3900000,consignment
C-03274,Vantage Distribution 03274,Distributor,EMEA-E,Turkey,92,95,1057,600000,LTA
C-03275,Orion Systems 03275,Tier-1,EMEA-E,Czechia,37,95,3667,4700000,LTA
C-03276,Cordis Distribution 03276,Aftermarket,APAC-NE,China,486,95,1929,3800000,LTA
C-03277,Delantra Distribution 03277,Aftermarket,APAC-SE,Malaysia,94,95,1089,4200000,LTA
C-03278,Cordis Distribution 03278,Distributor,NA-US,United States,338,95,3108,5600000,consignment
C-03279,Baltia Motors 03279,OEM,EMEA-W,Germany,292,98,58272,67500000,consignment
C-03280,Kestrel Motors 03280,OEM,NA-US,United States,240,98,59856,64200000,spot
C-03281,Cordis Systems 03281,Tier-1,EMEA-W,Germany,306,95,2702,2100000,spot
C-03282,Norvia Motors 03282,OEM,EMEA-W,Italy,457,98,45348,3900000,consignment
C-03283,Norvia Motors 03283,OEM,EMEA-W,Italy,319,98,31263,73100000,LTA
C-03284,Bluepeak Motors 03284,OEM,APAC-SE,Thailand,281,98,19291,62000000,spot
C-03285,Kestrel Systems 03285,Tier-1,APAC-IN,India,447,95,2615,3600000,spot
C-03286,Norvia Distribution 03286,Aftermarket,NA-MX,Mexico,112,95,1822,5800000,consignment
C-03287,Sumida Motors 03287,OEM,APAC-NE,Japan,110,98,15771,36000000,spot
C-03288,Orion Motors 03288,OEM,NA-US,United States,104,98,47950,47600000,LTA
C-03289,Baltia Motors 03289,OEM,APAC-IN,India,30,98,46963,54100000,LTA
C-03290,Atlas Motors 03290,OEM,EMEA-E,Turkey,73,98,40118,70700000,LTA
C-03291,Norvia Motors 03291,OEM,SA,Brazil,387,98,6582,22500000,consignment
C-03292,Baltia Motors 03292,OEM,EMEA-E,Romania,152,98,43170,33900000,spot
C-03293,Cordis Distribution 03293,Aftermarket,EMEA-E,Czechia,30,95,2493,1200000,LTA
C-03294,Kestrel Systems 03294,Tier-1,APAC-SE,Thailand,282,95,3956,1500000,spot
C-03295,Bluepeak Distribution 03295,Aftermarket,SA,Argentina,309,95,489,3500000,consignment
C-03296,Atlas Motors 03296,OEM,NA-US,United States,203,98,55636,64100000,consignment
C-03297,Sumida Systems 03297,Tier-1,APAC-NE,South Korea,57,95,3152,1400000,LTA
C-03298,Bluepeak Distribution 03298,Aftermarket,NA-US,United States,275,95,1678,2400000,consignment
C-03299,Atlas Systems 03299,Tier-1,APAC-SE,Vietnam,231,95,53,400000,LTA
C-03300,Norvia Motors 03300,OEM,NA-US,United States,110,98,54452,76000000,consignment
C-03301,Orion Distribution 03301,Distributor,APAC-SE,Thailand,84,95,2700,3400000,LTA
C-03302,Orion Distribution 03302,Aftermarket,EMEA-E,Czechia,495,95,3242,2700000,consignment
C-03303,Kestrel Motors 03303,OEM,NA-US,United States,198,98,51400,49100000,spot
C-03304,Orion Motors 03304,OEM,SA,Argentina,456,98,53142,60200000,LTA
C-03305,Atlas Motors 03305,OEM,NA-US,United States,369,98,35877,13600000,LTA
C-03306,Bluepeak Distribution 03306,Distributor,NA-US,United States,74,95,1322,5800000,LTA
C-03307,Baltia Motors 03307,OEM,APAC-IN,India,76,98,39836,58200000,LTA
C-03308,Sumida Motors 03308,OEM,SA,Brazil,172,98,46597,67800000,LTA
C-03309,Vantage Motors 03309,OEM,APAC-IN,India,70,98,40187,54200000,LTA
C-03310,Norvia Distribution 03310,Aftermarket,APAC-NE,China,416,95,1290,2200000,consignment
C-03311,Baltia Distribution 03311,Distributor,NA-US,United States,314,95,2483,1000000,spot
C-03312,Norvia Distribution 03312,Distributor,APAC-NE,South Korea,436,95,2106,4700000,spot
C-03313,Orion Distribution 03313,Aftermarket,SA,Brazil,408,95,549,5400000,LTA
C-03314,Norvia Distribution 03314,Distributor,NA-US,United States,349,95,3005,4400000,consignment
C-03315,Delantra Motors 03315,OEM,NA-MX,Mexico,415,98,41381,26300000,spot
C-03316,Cordis Motors 03316,OEM,EMEA-W,Germany,151,98,17412,23500000,spot
C-03317,Cordis Systems 03317,Tier-1,EMEA-E,Romania,155,95,1992,4000000,LTA
C-03318,Vantage Distribution 03318,Aftermarket,EMEA-E,Czechia,496,95,843,5700000,consignment
C-03319,Sumida Systems 03319,Tier-1,EMEA-E,Romania,499,95,2768,3300000,LTA
C-03320,Baltia Motors 03320,OEM,SA,Argentina,144,98,31998,45900000,spot
C-03321,Orion Motors 03321,OEM,APAC-SE,Thailand,89,98,39405,29100000,spot
C-03322,Cordis Systems 03322,Tier-1,APAC-SE,Indonesia,207,95,2000,800000,consignment
C-03323,Sumida Distribution 03323,Distributor,EMEA-W,Italy,78,95,1018,4500000,spot
C-03324,Bluepeak Distribution 03324,Aftermarket,SA,Brazil,423,95,2636,600000,LTA
C-03325,Orion Motors 03325,OEM,NA-MX,Mexico,257,98,15539,12000000,spot
