fg_id,description,program,fg_family,plant_id,price_usd,std_cost_usd,margin_pct,weekly_volume,lifecycle
FG-00691,Exterior module assembly 00691,E-Van Commercial,Body-in-white,PL-08,1418.12,1199.73,15.4,3005,ramp-up
FG-00692,Service kit assembly 00692,C-SUV Gen5,Body-in-white,PL-07,4013.09,3603.75,10.2,3210,mature
FG-00693,Body-in-white assembly 00693,B-Hatch Facelift,E-drive,PL-15,1775.75,1422.38,19.9,347,mature
FG-00694,Interior module assembly 00694,BEV Crossover,Body-in-white,PL-15,3172.27,2445.82,22.9,677,run-out
FG-00695,Thermal system assembly 00695,C-SUV Gen5,Chassis & suspension,PL-07,1410.38,1102.92,21.8,1388,run-out
FG-00696,Electrical & electronics assembly 00696,BEV Compact,Electrical & electronics,PL-06,1390.13,1299.77,6.5,2804,mature
FG-00697,E-drive assembly 00697,C-SUV Gen5,Service kit,PL-16,3286.69,2879.14,12.4,2869,ramp-up
FG-00698,Exterior module assembly 00698,Aftermarket Service,Electrical & electronics,PL-14,935.46,852.2,8.9,373,mature
FG-00699,E-drive assembly 00699,C-SUV Gen5,Interior module,PL-20,3329.35,2809.97,15.6,3145,ramp-up
FG-00700,Service kit assembly 00700,E-Van Commercial,Service kit,PL-15,283.17,271.28,4.2,3389,mature
FG-00701,Exterior module assembly 00701,Aftermarket Service,Exterior module,PL-18,1070.3,999.66,6.6,3367,mature
FG-00702,Service kit assembly 00702,C-SUV Gen4,Body-in-white,PL-02,606.48,551.9,9,663,run-out
FG-00703,Chassis & suspension assembly 00703,C-SUV Gen4,Body-in-white,PL-03,1985.84,1848.82,6.9,1101,mature
FG-00704,E-drive assembly 00704,Hybrid D-Sedan,Exterior module,PL-06,3959.1,3028.71,23.5,2590,mature
FG-00705,Electrical & electronics assembly 00705,BEV Compact,Service kit,PL-05,3213.91,2423.29,24.6,2850,ramp-up
FG-00706,Chassis & suspension assembly 00706,E-Van Commercial,Exterior module,PL-06,3147.46,2631.28,16.4,737,ramp-up
FG-00707,E-drive assembly 00707,E-Van Commercial,Thermal system,PL-20,46.22,37.81,18.2,2553,mature
FG-00708,Exterior module assembly 00708,BEV Crossover,Body-in-white,PL-11,687.86,550.29,20,3054,mature
FG-00709,Powertrain assembly 00709,B-Hatch Facelift,Electrical & electronics,PL-10,730.43,636.93,12.8,1672,mature
FG-00710,Chassis & suspension assembly 00710,BEV Compact,Powertrain,PL-12,2833.64,2708.96,4.4,1025,ramp-up
FG-00711,Service kit assembly 00711,D-Sedan,Thermal system,PL-01,3877.38,3136.8,19.1,2809,mature
FG-00712,Exterior module assembly 00712,BEV Compact,Thermal system,PL-02,1137.42,942.92,17.1,1103,ramp-up
FG-00713,Electrical & electronics assembly 00713,BEV Compact,Interior module,PL-15,798.26,651.38,18.4,3324,mature
FG-00714,Service kit assembly 00714,B-Hatch Facelift,Body-in-white,PL-07,3873.25,3346.49,13.6,3199,mature
FG-00715,Body-in-white assembly 00715,BEV Compact,E-drive,PL-10,2771.79,2397.6,13.5,303,mature
FG-00716,Thermal system assembly 00716,C-SUV Gen4,Thermal system,PL-08,978.82,801.65,18.1,1867,ramp-up
FG-00717,Electrical & electronics assembly 00717,B-Hatch Facelift,Interior module,PL-12,1831.41,1586,13.4,3080,mature
FG-00718,Chassis & suspension assembly 00718,B-Hatch Facelift,Exterior module,PL-13,3787.61,3011.15,20.5,2608,mature
FG-00719,Chassis & suspension assembly 00719,Hybrid D-Sedan,Chassis & suspension,PL-16,2187.45,1787.15,18.3,386,mature
FG-00720,Chassis & suspension assembly 00720,Hybrid D-Sedan,Exterior module,PL-18,1661.13,1566.45,5.7,369,mature
FG-00721,Body-in-white assembly 00721,C-SUV Gen4,Electrical & electronics,PL-19,1789.38,1708.86,4.5,3128,mature
FG-00722,Electrical & electronics assembly 00722,Pickup Midsize,Electrical & electronics,PL-16,1721.06,1282.19,25.5,3405,mature
FG-00723,Thermal system assembly 00723,C-SUV Gen4,Exterior module,PL-19,2972.91,2405.08,19.1,194,ramp-up
FG-00724,Interior module assembly 00724,Pickup Midsize,Body-in-white,PL-01,2101.48,1922.85,8.5,438,run-out
FG-00725,Body-in-white assembly 00725,B-Hatch Facelift,Body-in-white,PL-07,2332.26,2075.71,11,1227,mature
FG-00726,Exterior module assembly 00726,B-Hatch Facelift,Interior module,PL-18,2596.01,2377.95,8.4,3422,mature
FG-00727,Chassis & suspension assembly 00727,E-Van Commercial,Chassis & suspension,PL-08,1367.27,1175.85,14,3776,mature
FG-00728,E-drive assembly 00728,E-Van Commercial,Interior module,PL-03,2840.03,2470.83,13,3360,run-out
FG-00729,Electrical & electronics assembly 00729,Aftermarket Service,Chassis & suspension,PL-13,510.65,402.9,21.1,2045,run-out
FG-00730,Thermal system assembly 00730,C-SUV Gen5,Thermal system,PL-20,492.89,409.1,17,1730,mature
FG-00731,Exterior module assembly 00731,BEV Crossover,Thermal system,PL-20,1465.16,1260.04,14,3189,mature
FG-00732,Thermal system assembly 00732,Pickup Midsize,Thermal system,PL-12,1885.01,1753.06,7,321,mature
FG-00733,Exterior module assembly 00733,Hybrid D-Sedan,Exterior module,PL-06,1230.74,1063.36,13.6,2040,mature
FG-00734,Service kit assembly 00734,C-SUV Gen5,Powertrain,PL-03,3580.19,3132.67,12.5,2422,mature
FG-00735,E-drive assembly 00735,Aftermarket Service,Body-in-white,PL-04,2751.78,2176.66,20.9,1183,run-out
FG-00736,Powertrain assembly 00736,Hybrid D-Sedan,Exterior module,PL-12,3022.68,2285.15,24.4,2651,run-out
FG-00737,E-drive assembly 00737,B-Hatch Facelift,Service kit,PL-20,634.23,482.01,24,801,run-out
FG-00738,Service kit assembly 00738,B-Hatch Facelift,Body-in-white,PL-08,874.46,663.72,24.1,3271,mature
FG-00739,Chassis & suspension assembly 00739,D-Sedan,Chassis & suspension,PL-13,102.86,97.72,5,3637,mature
FG-00740,Powertrain assembly 00740,Aftermarket Service,Powertrain,PL-08,3352.35,2929.95,12.6,236,run-out
FG-00741,Exterior module assembly 00741,BEV Crossover,Chassis & suspension,PL-03,2718.38,2373.15,12.7,1048,mature
FG-00742,Body-in-white assembly 00742,BEV Compact,Thermal system,PL-13,3790.27,3157.29,16.7,3289,mature
FG-00743,E-drive assembly 00743,BEV Crossover,Electrical & electronics,PL-14,404.69,341.96,15.5,658,mature
FG-00744,Chassis & suspension assembly 00744,D-Sedan,E-drive,PL-03,1596.38,1457.49,8.7,3106,mature
FG-00745,Powertrain assembly 00745,BEV Crossover,Service kit,PL-07,2716.01,2213.55,18.5,1070,mature
FG-00746,E-drive assembly 00746,BEV Compact,Exterior module,PL-15,435.26,336.46,22.7,2730,mature
FG-00747,Electrical & electronics assembly 00747,D-Sedan,Electrical & electronics,PL-20,1779.1,1704.38,4.2,609,run-out
FG-00748,Exterior module assembly 00748,B-Hatch Facelift,Electrical & electronics,PL-20,2255.16,2081.51,7.7,3627,run-out
FG-00749,Electrical & electronics assembly 00749,Pickup Midsize,Electrical & electronics,PL-18,3715.45,3518.53,5.3,2286,ramp-up
FG-00750,Body-in-white assembly 00750,BEV Compact,Exterior module,PL-14,1315.11,1177.02,10.5,3088,run-out
FG-00751,Powertrain assembly 00751,BEV Compact,E-drive,PL-14,1893.46,1444.71,23.7,3638,mature
FG-00752,Thermal system assembly 00752,Aftermarket Service,E-drive,PL-20,3142.16,2944.2,6.3,2969,mature
FG-00753,E-drive assembly 00753,BEV Compact,Thermal system,PL-06,4195.62,3549.49,15.4,1687,run-out
FG-00754,E-drive assembly 00754,E-Van Commercial,Body-in-white,PL-03,1938.54,1630.31,15.9,3316,run-out
FG-00755,Service kit assembly 00755,C-SUV Gen5,Service kit,PL-09,2115.7,1963.37,7.2,1686,mature
FG-00756,Interior module assembly 00756,C-SUV Gen5,Powertrain,PL-04,3693.87,2785.18,24.6,3541,mature
FG-00757,E-drive assembly 00757,Pickup Midsize,Interior module,PL-15,2180.96,1834.19,15.9,3174,mature
FG-00758,Interior module assembly 00758,C-SUV Gen5,E-drive,PL-19,3592.33,3204.36,10.8,3609,mature
FG-00759,Powertrain assembly 00759,Hybrid D-Sedan,Thermal system,PL-06,3359.3,2996.5,10.8,1163,mature
FG-00760,E-drive assembly 00760,BEV Compact,Interior module,PL-12,814.84,660.84,18.9,1433,ramp-up
FG-00761,Thermal system assembly 00761,C-SUV Gen5,Exterior module,PL-14,3551.47,3238.94,8.8,2437,ramp-up
FG-00762,Chassis & suspension assembly 00762,Aftermarket Service,Interior module,PL-16,876.28,767.62,12.4,1621,run-out
FG-00763,E-drive assembly 00763,BEV Compact,Electrical & electronics,PL-15,1928.26,1635.16,15.2,270,mature
FG-00764,Exterior module assembly 00764,D-Sedan,Exterior module,PL-03,1342.66,1170.8,12.8,1534,mature
FG-00765,Interior module assembly 00765,C-SUV Gen4,Interior module,PL-04,1267.68,1158.66,8.6,2076,mature
FG-00766,Body-in-white assembly 00766,C-SUV Gen4,Thermal system,PL-07,2478.28,2032.19,18,27,mature
FG-00767,Exterior module assembly 00767,BEV Compact,Electrical & electronics,PL-15,1982.15,1708.61,13.8,339,mature
FG-00768,Body-in-white assembly 00768,BEV Compact,Thermal system,PL-14,1272.96,1146.94,9.9,2415,mature
FG-00769,Body-in-white assembly 00769,BEV Compact,Chassis & suspension,PL-13,300.69,238.75,20.6,264,mature
FG-00770,Body-in-white assembly 00770,C-SUV Gen4,Powertrain,PL-04,2089.22,1995.21,4.5,2744,mature
FG-00771,E-drive assembly 00771,BEV Compact,E-drive,PL-15,3071.1,2678,12.8,2051,run-out
FG-00772,Thermal system assembly 00772,BEV Crossover,Body-in-white,PL-03,2379.44,2015.39,15.3,104,ramp-up
FG-00773,Interior module assembly 00773,D-Sedan,Electrical & electronics,PL-20,1012.13,821.85,18.8,2082,ramp-up
FG-00774,Thermal system assembly 00774,Pickup Midsize,Service kit,PL-19,3333.08,2789.79,16.3,3585,ramp-up
FG-00775,Electrical & electronics assembly 00775,Hybrid D-Sedan,Chassis & suspension,PL-12,135.74,123.52,9,1658,ramp-up
FG-00776,Service kit assembly 00776,D-Sedan,Thermal system,PL-04,3903.83,3353.39,14.1,3215,ramp-up
FG-00777,Chassis & suspension assembly 00777,C-SUV Gen4,Exterior module,PL-11,3309.19,2912.09,12,622,run-out
FG-00778,Thermal system assembly 00778,B-Hatch Facelift,Powertrain,PL-03,3146.85,2778.67,11.7,1387,mature
FG-00779,Exterior module assembly 00779,D-Sedan,Interior module,PL-13,127.29,111.89,12.1,2322,mature
FG-00780,Exterior module assembly 00780,D-Sedan,E-drive,PL-14,2555.9,2177.63,14.8,2697,run-out
FG-00781,Powertrain assembly 00781,Hybrid D-Sedan,Electrical & electronics,PL-02,2489.58,1949.34,21.7,3447,mature
FG-00782,Powertrain assembly 00782,E-Van Commercial,Electrical & electronics,PL-05,90.59,75.28,16.9,3786,mature
FG-00783,Electrical & electronics assembly 00783,C-SUV Gen4,E-drive,PL-13,1232.51,956.43,22.4,2775,ramp-up
FG-00784,Interior module assembly 00784,Hybrid D-Sedan,Body-in-white,PL-07,823.49,774.9,5.9,2081,ramp-up
FG-00785,Interior module assembly 00785,E-Van Commercial,Interior module,PL-19,1706.6,1435.25,15.9,2349,ramp-up
FG-00786,E-drive assembly 00786,Aftermarket Service,Electrical & electronics,PL-13,2657.39,2248.15,15.4,757,mature
FG-00787,Service kit assembly 00787,E-Van Commercial,Body-in-white,PL-16,1183.68,1079.52,8.8,1100,mature
FG-00788,Service kit assembly 00788,Pickup Midsize,Thermal system,PL-14,2817.46,2217.34,21.3,2360,mature
FG-00789,Electrical & electronics assembly 00789,BEV Crossover,Thermal system,PL-15,3659.05,2941.88,19.6,3591,run-out
FG-00790,Interior module assembly 00790,B-Hatch Facelift,Interior module,PL-15,188.42,160.53,14.8,2420,mature
FG-00791,Interior module assembly 00791,BEV Crossover,Thermal system,PL-18,1413.66,1142.24,19.2,2291,mature
FG-00792,Body-in-white assembly 00792,Pickup Midsize,Exterior module,PL-10,1806.74,1644.13,9,1984,mature
FG-00793,Exterior module assembly 00793,Hybrid D-Sedan,Body-in-white,PL-15,2281.32,2183.22,4.3,1445,ramp-up
FG-00794,Body-in-white assembly 00794,C-SUV Gen4,Powertrain,PL-19,267.85,203.03,24.2,1229,ramp-up
FG-00795,Thermal system assembly 00795,BEV Compact,Chassis & suspension,PL-20,2900.85,2784.82,4,3130,mature
FG-00796,Service kit assembly 00796,BEV Crossover,Electrical & electronics,PL-05,993.29,929.72,6.4,647,mature
FG-00797,Powertrain assembly 00797,BEV Crossover,Thermal system,PL-09,3518.31,2793.54,20.6,876,mature
FG-00798,Interior module assembly 00798,BEV Compact,Exterior module,PL-09,3792.93,3394.67,10.5,2223,mature
FG-00799,Powertrain assembly 00799,Pickup Midsize,Chassis & suspension,PL-14,2014.17,1724.13,14.4,3532,mature
FG-00800,Electrical & electronics assembly 00800,Pickup Midsize,Body-in-white,PL-09,1047.13,954.98,8.8,3061,run-out
FG-00801,Powertrain assembly 00801,C-SUV Gen4,Interior module,PL-20,395.49,311.65,21.2,2419,mature
FG-00802,Body-in-white assembly 00802,Hybrid D-Sedan,E-drive,PL-12,818.95,750.98,8.3,339,run-out
FG-00803,Interior module assembly 00803,Pickup Midsize,E-drive,PL-01,2978.11,2847.07,4.4,2760,mature
FG-00804,Exterior module assembly 00804,Hybrid D-Sedan,Interior module,PL-12,106.32,92.29,13.2,58,run-out
FG-00805,Powertrain assembly 00805,D-Sedan,Electrical & electronics,PL-18,2103.87,1763.04,16.2,2176,ramp-up
FG-00806,Powertrain assembly 00806,C-SUV Gen4,Service kit,PL-09,3799.25,3423.12,9.9,3097,mature
FG-00807,Chassis & suspension assembly 00807,E-Van Commercial,Powertrain,PL-12,1252.72,1171.29,6.5,3209,mature
FG-00808,Interior module assembly 00808,D-Sedan,E-drive,PL-02,2086.97,1707.14,18.2,2613,mature
FG-00809,Powertrain assembly 00809,Hybrid D-Sedan,Chassis & suspension,PL-02,760,715.92,5.8,3163,mature
FG-00810,Interior module assembly 00810,B-Hatch Facelift,Thermal system,PL-06,1880.19,1703.45,9.4,351,mature
FG-00811,Exterior module assembly 00811,D-Sedan,Thermal system,PL-04,153.57,119.63,22.1,2844,mature
FG-00812,Electrical & electronics assembly 00812,B-Hatch Facelift,Body-in-white,PL-07,63.23,47.93,24.2,258,ramp-up
FG-00813,Powertrain assembly 00813,Aftermarket Service,Service kit,PL-02,491,366.29,25.4,182,mature
FG-00814,Body-in-white assembly 00814,Pickup Midsize,Electrical & electronics,PL-03,2451.22,1848.22,24.6,2104,run-out
FG-00815,Interior module assembly 00815,C-SUV Gen5,E-drive,PL-07,2541.78,2002.92,21.2,2758,run-out
FG-00816,Exterior module assembly 00816,C-SUV Gen4,Chassis & suspension,PL-14,1197.3,1060.81,11.4,2667,mature
FG-00817,Interior module assembly 00817,BEV Compact,Service kit,PL-14,814.5,710.24,12.8,2513,ramp-up
FG-00818,Exterior module assembly 00818,C-SUV Gen5,Powertrain,PL-02,2059.8,1878.54,8.8,692,ramp-up
FG-00819,Service kit assembly 00819,Hybrid D-Sedan,Interior module,PL-16,2514.04,2295.32,8.7,3399,mature
FG-00820,Body-in-white assembly 00820,BEV Crossover,Chassis & suspension,PL-07,1809.43,1709.91,5.5,1854,run-out
FG-00821,Interior module assembly 00821,Hybrid D-Sedan,Thermal system,PL-05,793.72,739.75,6.8,3658,mature
FG-00822,Interior module assembly 00822,C-SUV Gen5,Powertrain,PL-03,3031.46,2870.79,5.3,1036,mature
FG-00823,Chassis & suspension assembly 00823,C-SUV Gen4,E-drive,PL-20,2022.55,1537.14,24,780,run-out
FG-00824,Exterior module assembly 00824,C-SUV Gen4,Powertrain,PL-13,3997.92,3510.17,12.2,2415,mature
FG-00825,Electrical & electronics assembly 00825,E-Van Commercial,Body-in-white,PL-11,3192.39,2726.3,14.6,251,mature
FG-00826,Body-in-white assembly 00826,D-Sedan,Chassis & suspension,PL-05,1004.77,853.05,15.1,1736,mature
FG-00827,Body-in-white assembly 00827,BEV Crossover,Body-in-white,PL-12,2565.1,2326.55,9.3,1609,mature
FG-00828,E-drive assembly 00828,BEV Compact,Body-in-white,PL-13,3174.11,2640.86,16.8,2622,mature
FG-00829,Body-in-white assembly 00829,B-Hatch Facelift,E-drive,PL-17,2009.8,1762.59,12.3,3404,ramp-up
FG-00830,Body-in-white assembly 00830,D-Sedan,Thermal system,PL-07,1551.34,1261.24,18.7,2630,mature
FG-00831,Exterior module assembly 00831,BEV Crossover,Powertrain,PL-17,1030,950.69,7.7,601,ramp-up
FG-00832,Interior module assembly 00832,BEV Compact,Thermal system,PL-13,527.38,495.21,6.1,1992,mature
FG-00833,Electrical & electronics assembly 00833,BEV Compact,Body-in-white,PL-17,3255.8,2904.17,10.8,887,mature
FG-00834,Service kit assembly 00834,Aftermarket Service,Thermal system,PL-06,3555.83,2826.88,20.5,1019,ramp-up
FG-00835,Body-in-white assembly 00835,C-SUV Gen4,E-drive,PL-09,2161.1,1973.08,8.7,3164,mature
FG-00836,E-drive assembly 00836,Pickup Midsize,Exterior module,PL-12,3025.18,2631.91,13,1280,mature
FG-00837,Chassis & suspension assembly 00837,D-Sedan,Powertrain,PL-13,4175.76,3695.55,11.5,2511,mature
FG-00838,Body-in-white assembly 00838,C-SUV Gen5,Exterior module,PL-19,3370.96,3215.9,4.6,3004,mature
FG-00839,Thermal system assembly 00839,BEV Compact,Thermal system,PL-09,1937.82,1651.02,14.8,2713,ramp-up
FG-00840,Powertrain assembly 00840,C-SUV Gen5,Body-in-white,PL-13,2637.99,2484.99,5.8,2481,ramp-up
FG-00841,Service kit assembly 00841,D-Sedan,Thermal system,PL-18,1560.63,1456.07,6.7,2311,mature
FG-00842,Powertrain assembly 00842,B-Hatch Facelift,Service kit,PL-20,3127.48,2414.41,22.8,805,ramp-up
FG-00843,Electrical & electronics assembly 00843,D-Sedan,Electrical & electronics,PL-11,4195.11,3398.04,19,3355,mature
FG-00844,E-drive assembly 00844,BEV Crossover,Chassis & suspension,PL-15,1269.33,1006.58,20.7,1272,mature
FG-00845,Electrical & electronics assembly 00845,C-SUV Gen4,Service kit,PL-12,56.87,43.56,23.4,1235,mature
FG-00846,Electrical & electronics assembly 00846,BEV Compact,Powertrain,PL-05,2424.2,1975.72,18.5,3004,run-out
FG-00847,Powertrain assembly 00847,BEV Compact,Service kit,PL-13,4003.47,3799.29,5.1,989,ramp-up
FG-00848,Body-in-white assembly 00848,BEV Crossover,Exterior module,PL-18,2445.78,2259.9,7.6,2129,ramp-up
FG-00849,E-drive assembly 00849,BEV Compact,Service kit,PL-06,3856.52,3347.46,13.2,3361,ramp-up
FG-00850,E-drive assembly 00850,Pickup Midsize,Service kit,PL-06,2482.95,1859.73,25.1,521,mature
FG-00851,Service kit assembly 00851,Pickup Midsize,Exterior module,PL-05,133.95,115.6,13.7,2202,ramp-up
FG-00852,Electrical & electronics assembly 00852,E-Van Commercial,Body-in-white,PL-19,3006.97,2823.54,6.1,3208,mature
FG-00853,Exterior module assembly 00853,Hybrid D-Sedan,Body-in-white,PL-19,77.15,72.14,6.5,775,mature
FG-00854,Exterior module assembly 00854,Pickup Midsize,E-drive,PL-18,1993.65,1766.37,11.4,640,mature
FG-00855,Chassis & suspension assembly 00855,Pickup Midsize,Chassis & suspension,PL-08,3368.16,3031.34,10,1593,mature
FG-00856,Thermal system assembly 00856,Aftermarket Service,Service kit,PL-16,1415.57,1224.47,13.5,125,ramp-up
FG-00857,Electrical & electronics assembly 00857,C-SUV Gen4,Body-in-white,PL-19,311.87,235.77,24.4,38,mature
FG-00858,Thermal system assembly 00858,BEV Compact,E-drive,PL-11,1269.23,1090.27,14.1,541,run-out
FG-00859,Service kit assembly 00859,E-Van Commercial,Chassis & suspension,PL-07,3258.22,2736.9,16,669,mature
FG-00860,Interior module assembly 00860,Aftermarket Service,Thermal system,PL-05,1912.29,1784.17,6.7,1080,mature
FG-00861,Body-in-white assembly 00861,Pickup Midsize,Interior module,PL-04,3234.36,2820.36,12.8,3277,run-out
FG-00862,Body-in-white assembly 00862,D-Sedan,E-drive,PL-17,2245.69,2119.93,5.6,2429,ramp-up
FG-00863,Exterior module assembly 00863,Hybrid D-Sedan,Powertrain,PL-20,1366.84,1059.3,22.5,289,ramp-up
FG-00864,Powertrain assembly 00864,E-Van Commercial,Chassis & suspension,PL-01,2050.89,1874.51,8.6,389,run-out
FG-00865,Thermal system assembly 00865,C-SUV Gen4,Service kit,PL-19,2908.82,2382.32,18.1,630,ramp-up
FG-00866,Thermal system assembly 00866,BEV Compact,Chassis & suspension,PL-05,172.05,165.17,4,2183,mature
FG-00867,Powertrain assembly 00867,C-SUV Gen5,Electrical & electronics,PL-13,2957.24,2640.82,10.7,663,mature
FG-00868,Powertrain assembly 00868,Pickup Midsize,E-drive,PL-20,1008.2,790.43,21.6,1170,ramp-up
FG-00869,Service kit assembly 00869,B-Hatch Facelift,Electrical & electronics,PL-01,1255.02,1106.93,11.8,488,run-out
FG-00870,Chassis & suspension assembly 00870,Pickup Midsize,Body-in-white,PL-03,230.42,213.83,7.2,708,mature
FG-00871,Interior module assembly 00871,Pickup Midsize,Powertrain,PL-01,373.22,303.05,18.8,1349,mature
FG-00872,Powertrain assembly 00872,BEV Crossover,Electrical & electronics,PL-13,3739.06,3522.19,5.8,220,run-out
FG-00873,Body-in-white assembly 00873,Aftermarket Service,Thermal system,PL-13,3893.26,3048.42,21.7,3030,run-out
FG-00874,Powertrain assembly 00874,C-SUV Gen5,Body-in-white,PL-02,915.91,782.19,14.6,148,mature
FG-00875,E-drive assembly 00875,C-SUV Gen4,Exterior module,PL-08,2124.1,1918.06,9.7,1258,mature
FG-00876,E-drive assembly 00876,E-Van Commercial,Chassis & suspension,PL-14,201.38,178.62,11.3,3140,mature
FG-00877,Service kit assembly 00877,C-SUV Gen4,Exterior module,PL-10,3524.4,2731.41,22.5,225,ramp-up
